rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,train/n_updates,train/policy_gradient_loss
4.93,2,2048,-0.08207860999999998,773,1,,,,,,,,,,
4.87,7,4096,-0.21163095999999995,541,2,0.24771169978776014,-0.0058095455169677734,0.0003,0.4767578125,-4.566684210300446,0.02081975,0.09570181369781494,0.2,10,-0.03414027174148941
4.87,13,6144,-0.08767143,469,3,0.30709633115911855,0.00046330690383911133,0.0003,0.453076171875,-4.55233898460865,0.020351563,0.13334037363529205,0.2,20,-0.03414156928047305
4.85,18,8192,0.021776969999999993,448,4,0.3781817965209484,-8.738040924072266e-05,0.0003,0.399365234375,-4.5263786047697065,0.020794824,0.15955010056495667,0.2,30,-0.03418109708218253
4.85,23,10240,0.040178540000000006,441,5,0.3602841374929994,-0.00027108192443847656,0.0003,0.398974609375,-4.510018946230412,0.01897205,0.22612333297729492,0.2,40,-0.034895361989038066
4.94,28,12288,0.20673174,437,6,0.36455696194898335,2.8014183044433594e-06,0.0003,0.4099609375,-4.485426920652389,0.020902093,0.16681529581546783,0.2,50,-0.03330159877950791
4.84,32,14336,0.10064522999999999,439,7,0.3820618791272864,-4.887580871582031e-06,0.0003,0.36787109375,-4.454823417961597,0.020312265,0.0716514140367508,0.2,60,-0.03426865075889509
4.81,36,16384,0.17491508,446,8,0.4263622310012579,-0.00014483928680419922,0.0003,0.407470703125,-4.417897476255893,0.019822557,0.20813234150409698,0.2,70,-0.03443282275693491
