time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.84,1035,1,1,-1.5508000000000004,,,,,,,,,,
4096,4.24,716,5,2,-1.3159999999999998,0.34404173493385315,10,0.2,0.0003,0.726487491838634,-0.02668464183807373,0.010344453,-2.1932933256030083,0.0501953125,-0.026010747539112346
6144,4.55,591,10,3,-1.0404999999999998,0.37616676092147827,20,0.2,0.0003,0.7459832683205605,0.014418065547943115,0.014182035,-2.17189402282238,0.13349609375,-0.037323010654654355
8192,4.45,579,14,4,-1.1190999999999998,0.3228146433830261,30,0.2,0.0003,0.7859042624011636,0.014352381229400635,0.015377555,-2.135223826020956,0.141552734375,-0.03610097673081327
10240,4.63,573,17,5,-0.7626999999999999,0.2740057110786438,40,0.2,0.0003,0.7454732574522496,0.01791757345199585,0.015071554,-2.0880416467785836,0.189013671875,-0.0377781185641652
12288,4.74,568,21,6,-0.5050999999999999,0.25136759877204895,50,0.2,0.0003,0.6462613829411566,0.015206754207611084,0.012276966,-2.0402845811098813,0.152978515625,-0.026553415108355693
14336,4.83,547,26,7,-0.3467999999999998,0.2481127381324768,60,0.2,0.0003,0.5167546412907541,0.019287943840026855,0.017205765,-1.992449888586998,0.208935546875,-0.02793848779547261
16384,4.88,547,29,8,-0.24779999999999994,0.137494295835495,70,0.2,0.0003,0.4360525005031377,0.01568704843521118,0.013324058,-1.943498956039548,0.18740234375,-0.021746506931231126
