time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,894,2,1,2.99,-0.08959999999999999,,,,,,,,,,
4096,594,6,2,2.99,-0.049800000000000004,0.2,0.1281408396286679,10,-0.024727367228479125,0.0003,0.019073397,-0.005197286605834961,0.4169921875,0.012721225619316101,-4.1576331675052645
6144,497,12,3,2.95,-0.1887,0.2,0.15248776008756976,20,-0.023388524664915165,0.0003,0.01971782,0.00041538476943969727,0.43408203125,0.05269039422273636,-4.135380317270756
