time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
937,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
566,2,7,4096,1.0,-0.009999999999999998,0.02501693,10,0.2,-2.0643802732229233,0.0003,nan,-0.5996950913220644,0.220751953125,-0.6155217885971069,0.00017083364002699037
547,3,11,6144,1.0,-0.009999999999999998,0.00013605852,20,0.2,-2.0553398802876472,0.0003,nan,0.0,0.0,4.336808689942018e-19,2.6009468016841007e-16
