time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.58,953,2,1,-1.9063999999999999,,,,,,,,,,
4096,3.67,666,6,2,-1.9470999999999996,0.022905074059963226,10,0.2,0.0003,0.26944977427483535,-0.01643061637878418,0.019970085,-1.5989217828959226,0.1822265625,-0.03341550875484245
6144,4.16,539,11,3,-1.6535,0.1190323531627655,20,0.2,0.0003,0.32604394588852303,-0.013332486152648926,0.020543024,-1.548468728736043,0.2259765625,-0.03636131532548461
8192,4.42,530,15,4,-1.3178,0.16461987793445587,30,0.2,0.0003,0.4826752019114792,0.019987404346466064,0.023253892,-1.4674023158848286,0.25009765625,-0.04449837164138444
10240,4.63,526,19,5,-1.0014999999999998,0.3350495994091034,40,0.2,0.0003,0.7513036886230111,0.028262197971343994,0.023652278,-1.354013304412365,0.23642578125,-0.04889049470948521
12288,4.72,504,24,6,-0.5844999999999999,0.30797475576400757,50,0.2,0.0003,0.7615464562550187,0.02585512399673462,0.025156585,-1.2295567363500595,0.18544921875,-0.042567641159985216
14336,4.89,503,28,7,-0.4070999999999998,0.2542945146560669,60,0.2,0.0003,0.5652899491600692,0.014178276062011719,0.014074465,-1.122142450325191,0.125830078125,-0.029085563229455148
16384,4.9,503,32,8,-0.4270999999999998,0.1731136590242386,70,0.2,0.0003,0.40202931566163896,-0.012798309326171875,0.009142285,-1.0628513449802994,0.10625,-0.020572871719195973
