time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1145,3.82,-1.5108,,,,,,,,,,
5,4096,2,796,4.22,-1.3954000000000002,-0.024845161754637957,0.2,-0.022076725959777832,0.0003,10,0.00870051,0.37440502643585205,-2.1900589749217034,0.7862375374883414,0.0556640625
8,6144,3,723,4.34,-1.3568000000000005,-0.03769200886017643,0.2,0.011650502681732178,0.0003,20,0.014407692,0.31198012828826904,-2.1743119679391385,0.7481251876801253,0.14345703125
11,8192,4,691,4.53,-0.9009999999999999,-0.036297485337127,0.2,0.01318669319152832,0.0003,30,0.01516609,0.32744717597961426,-2.1421049498021603,0.7744664898142218,0.159521484375
15,10240,5,672,4.68,-0.7433,-0.03511043844628148,0.2,0.031617820262908936,0.0003,40,0.015448177,0.278472900390625,-2.090600050985813,0.7462364884093404,0.158056640625
18,12288,6,661,4.84,-0.4662999999999998,-0.02751519263838418,0.2,0.004245758056640625,0.0003,50,0.012539828,0.32231372594833374,-2.0403125412762164,0.642323955707252,0.1470703125
21,14336,7,654,4.82,-0.4461999999999998,-0.028132574990740976,0.2,0.0029380321502685547,0.0003,60,0.012210229,0.2496965229511261,-2.0044573664665224,0.6205970327369869,0.168603515625
25,16384,8,647,4.86,-0.38689999999999974,-0.02449165563448332,0.2,0.0015631914138793945,0.0003,70,0.015120018,0.19838546216487885,-1.975922664999962,0.4509240088518709,0.1787109375
28,18432,9,643,4.92,-0.24819999999999992,-0.01731642941304017,0.2,-0.004875540733337402,0.0003,80,0.012483083,0.14993731677532196,-1.9449165668338537,0.3794544914737344,0.1697265625
31,20480,10,640,4.94,-0.20859999999999995,-0.020679014120833016,0.2,0.0070841312408447266,0.0003,90,0.016858913,0.11959683150053024,-1.900239558145404,0.2746633778791875,0.26474609375
35,22528,11,637,4.87,-0.20789999999999995,-0.01464558913721703,0.2,-0.0025281906127929688,0.0003,100,0.014381703,0.057350046932697296,-1.8736173365265132,0.22038484046934173,0.24052734375
38,24576,12,634,4.96,-0.1292,-0.022306444408604874,0.2,-0.008209943771362305,0.0003,110,0.020447936,0.09311273694038391,-1.8576394896954298,0.22196995491394772,0.285791015625
42,26624,13,633,4.91,-0.18839999999999996,-0.013743211938708555,0.2,-0.024173498153686523,0.0003,120,0.026226502,0.02652854286134243,-1.8456078965216876,0.1664110851867008,0.285791015625
45,28672,14,631,4.96,-0.14909999999999998,-0.016534514419618063,0.2,0.006185054779052734,0.0003,130,0.016367208,0.09011818468570709,-1.8176609806716442,0.1990684123535175,0.28779296875
48,30720,15,630,4.98,-0.1493,-0.011045312550049858,0.2,-0.014189958572387695,0.0003,140,0.018332941,0.03651682287454605,-1.7988063719123601,0.11404788340596497,0.24228515625
52,32768,16,628,4.98,-0.1294,-0.014557499650982209,0.2,0.0030707120895385742,0.0003,150,0.020668646,0.004649600014090538,-1.7266155622899533,0.09655196208841517,0.326220703125
55,34816,17,627,5.0,-0.08980000000000002,-0.008717276225797831,0.2,-0.007945060729980469,0.0003,160,0.018437264,0.03689786046743393,-1.7502298083156347,0.12098352814464305,0.302978515625
58,36864,18,626,4.95,-0.1092,-0.009109799045836553,0.2,-0.002296924591064453,0.0003,170,0.016440619,0.06310275942087173,-1.7157955646514893,0.1261500227592478,0.286279296875
62,38912,19,626,4.97,-0.14919999999999997,-0.012598629515559878,0.2,-0.0013543367385864258,0.0003,180,0.019887414,0.02449212782084942,-1.6749912530183793,0.09389096477607381,0.32080078125
65,40960,20,625,5.0,-0.12960000000000002,-0.007779349984775763,0.2,-0.0004183053970336914,0.0003,190,0.018209122,0.04685601592063904,-1.6448363922536373,0.08696412944755139,0.284033203125
68,43008,21,624,4.98,-0.10949999999999999,-0.009646970228641295,0.2,-0.0006115436553955078,0.0003,200,0.020814404,0.017497316002845764,-1.646311329677701,0.0943092418924607,0.268603515625
72,45056,22,623,4.98,-0.10949999999999999,-0.006866592116421088,0.2,-0.007926702499389648,0.0003,210,0.024199758,0.027038313448429108,-1.6356707137078046,0.05700263678741067,0.311669921875
75,47104,23,622,4.95,-0.1092,-0.007811476377537474,0.2,-0.003940701484680176,0.0003,220,0.023565797,0.0012350492179393768,-1.6302873317152262,0.08920164950468461,0.292236328125
78,49152,24,622,4.95,-0.1291,-0.009853423917957117,0.2,-0.0035789012908935547,0.0003,230,0.020683665,0.005498019978404045,-1.5774589274078608,0.08087420758838562,0.279638671875
82,51200,25,621,4.98,-0.10949999999999999,-0.009710219905537087,0.2,-0.015330076217651367,0.0003,240,0.017685134,0.06272626668214798,-1.575976013764739,0.07370337551674311,0.295361328125
