time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
952,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
580,2,7,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094274520874023,0.0003,nan,0.0,0.0,3.5128150388530344e-17,0.0014524220322529452
548,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094274520874023,0.0003,nan,0.0,0.0,6.245004513516506e-17,2.1948046678710308e-16
