rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,train/n_updates,train/policy_gradient_loss
4.84,2,2048,-0.04336191,943,1,,,,,,,,,,
4.81,6,4096,0.04162380000000002,606,2,0.5717567843385041,-0.010492801666259766,0.0003,0.25439453125,-3.7711676321923733,0.016037583,0.2644740641117096,0.2,10,-0.02562135278712958
4.86,11,6144,0.020800000000000023,526,3,0.6294302337802946,-0.003536224365234375,0.0003,0.317236328125,-3.74996378198266,0.019585757,0.3375018835067749,0.2,20,-0.030601323854352814
4.75,17,8192,-0.038480960000000015,466,4,0.7013477431610227,0.0007196664810180664,0.0003,0.243212890625,-3.7273564346134664,0.015497765,0.32118403911590576,0.2,30,-0.025415157043607906
4.77,22,10240,0.04897138000000005,461,5,0.7029181000776589,0.0017930269241333008,0.0003,0.25419921875,-3.699754200130701,0.021676727,0.33084145188331604,0.2,40,-0.02495065146649722
4.74,27,12288,0.11595228000000002,448,6,0.7056219424121082,-0.0014040470123291016,0.0003,0.2912109375,-3.6816499084234238,0.018213352,0.36435556411743164,0.2,50,-0.02460719894806971
4.75,32,14336,0.06542853000000001,441,7,0.7341285006143152,0.00989443063735962,0.0003,0.263818359375,-3.640117846429348,0.018483808,0.36637383699417114,0.2,60,-0.023286579437262846
4.75,36,16384,0.21290470000000003,443,8,0.7944303754717111,0.011226296424865723,0.0003,0.270068359375,-3.6124805293977262,0.017950345,0.44371846318244934,0.2,70,-0.0259816105972277
