time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,4.78,736,2,1,-0.46569999999999984,,,,,,,,,,
4096,4.81,611,6,2,-0.44609999999999983,0.18020810186862946,10,0.2,0.0003,0.4178850675234571,-0.02736687660217285,0.016144093,-3.858837167173624,0.22177734375,-0.018826290468859953
6144,4.86,576,10,3,-0.32719999999999994,0.3108218312263489,20,0.2,0.0003,0.4361422722227871,0.003721773624420166,0.017589882,-3.8545075856149196,0.308349609375,-0.028737978264689445
8192,4.88,558,14,4,-0.3472999999999999,0.10984567552804947,30,0.2,0.0003,0.39065674275625495,0.002211153507232666,0.015487749,-3.84400455057621,0.179150390625,-0.014110511890612543
10240,4.81,546,18,5,-0.46599999999999986,0.12572728097438812,40,0.2,0.0003,0.36202114946208896,0.0019382238388061523,0.017150562,-3.8393919847905638,0.295849609375,-0.0240444318682421
12288,4.79,537,22,6,-0.3463999999999999,0.2591940760612488,50,0.2,0.0003,0.49763655494898557,0.005048155784606934,0.016141793,-3.83857142329216,0.238330078125,-0.02241497722279746
14336,4.82,532,26,7,-0.5457,0.24578216671943665,60,0.2,0.0003,0.47638520528562367,0.0035218000411987305,0.013787312,-3.84397304803133,0.193115234375,-0.01741388001537416
16384,4.9,526,31,8,-0.4270999999999998,0.23111161589622498,70,0.2,0.0003,0.5123958547599614,0.0029558539390563965,0.015141438,-3.8443841777741907,0.19755859375,-0.017978794136433864
