time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
3,2048,1,661,3.46,-1.9848,,,,,,,,,,
7,4096,2,582,3.78,-1.8685999999999998,-0.027866983575222548,0.2,-0.4469221830368042,0.0003,10,0.021521533,0.020204272121191025,-1.599594536051154,0.24437672670464963,0.143017578125
10,6144,3,560,4.17,-1.6735000000000002,-0.03638475707557518,0.2,-0.006374835968017578,0.0003,20,0.020507649,0.23132909834384918,-1.556294248998165,0.3228250331711024,0.22734375
14,8192,4,551,4.19,-1.3950999999999996,-0.04639787884661928,0.2,0.027585387229919434,0.0003,30,0.024343807,0.1884983479976654,-1.4724045522511005,0.4995153984986246,0.257080078125
18,10240,5,546,4.55,-0.9211000000000001,-0.05311844282841775,0.2,0.034653544425964355,0.0003,40,0.026873492,0.3027167320251465,-1.341953183338046,0.7556070305407048,0.26455078125
22,12288,6,542,4.76,-0.5450999999999998,-0.047770783718442546,0.2,0.028110921382904053,0.0003,50,0.028130472,0.3060482442378998,-1.2009262807667256,0.7742387311533093,0.21103515625
26,14336,7,540,4.93,-0.28809999999999997,-0.028694011486368253,0.2,0.005773484706878662,0.0003,60,0.0148881385,0.23620134592056274,-1.0816042000427841,0.5568790310993791,0.135302734375
30,16384,8,538,4.96,-0.18889999999999993,-0.020801483298419042,0.2,-0.006579756736755371,0.0003,70,0.011900173,0.13763301074504852,-1.0303452862426639,0.3243497442221269,0.127783203125
34,18432,9,537,4.96,-0.1292,-0.014406303157738876,0.2,-0.008140325546264648,0.0003,80,0.009755292,0.17371590435504913,-0.9797024808824062,0.2400728633743711,0.121630859375
38,20480,10,535,5.0,-0.06989999999999999,-0.01845183263067156,0.2,0.003771066665649414,0.0003,90,0.012545053,0.06044862046837807,-0.9531137267127633,0.21929285902297124,0.15361328125
42,22528,11,534,4.94,-0.14889999999999998,-0.014600846232497133,0.2,0.0043402910232543945,0.0003,100,0.017773055,0.030094977468252182,-0.9208466060459614,0.08681783339561662,0.223486328125
46,24576,12,533,4.97,-0.14919999999999997,-0.013148561303387396,0.2,0.004412472248077393,0.0003,110,0.011684964,0.09261137247085571,-0.8905604526400566,0.16434462879406056,0.15126953125
50,26624,13,532,4.99,-0.1295,-0.005697969134780578,0.2,-0.019643068313598633,0.0003,120,0.00916171,0.03899896889925003,-0.8929712338373065,0.06325286090150258,0.14921875
53,28672,14,531,4.98,-0.10949999999999999,-0.008423135575139896,0.2,0.0034400224685668945,0.0003,130,0.011098765,0.014011901803314686,-0.8794945200905204,0.083099229081472,0.16826171875
57,30720,15,531,4.98,-0.14929999999999996,-0.008563828491605818,0.2,0.006936252117156982,0.0003,140,0.010160477,-0.007956203073263168,-0.8559745574370027,0.03436334441435065,0.172216796875
61,32768,16,530,4.97,-0.0895,-0.008992080447205808,0.2,0.0008521080017089844,0.0003,150,0.012114051,0.02419557422399521,-0.8710444521158933,0.1033835616082797,0.16796875
65,34816,17,530,4.99,-0.1295,-0.009345839833258651,0.2,-0.014037013053894043,0.0003,160,0.012382332,0.09207728505134583,-0.8865180656313896,0.06020456007995563,0.208447265625
69,36864,18,530,4.96,-0.1093,-0.007626169511058834,0.2,-0.006952047348022461,0.0003,170,0.012529714,-0.0016181711107492447,-0.843958648853004,0.05299695064068146,0.149560546875
73,38912,19,529,5.0,-0.04999999999999999,-0.007374186276865658,0.2,0.003722250461578369,0.0003,180,0.011402459,0.0157249104231596,-0.8261441648006439,0.04541754774181754,0.18671875
77,40960,20,529,5.0,-0.08980000000000002,-0.012595362128922715,0.2,0.001953423023223877,0.0003,190,0.013856433,0.016829844564199448,-0.8038069678470492,0.012991214800126726,0.1958984375
81,43008,21,529,4.98,-0.08960000000000001,-0.0027594067352765704,0.2,0.0018393397331237793,0.0003,200,0.009744728,-0.0023725039791315794,-0.7641317153349518,0.031742356529321114,0.15732421875
85,45056,22,529,5.0,-0.04999999999999999,-0.010438117886951658,0.2,0.005137026309967041,0.0003,210,0.011627479,-0.02252514660358429,-0.7726726030930877,0.03351441892834828,0.19794921875
89,47104,23,528,5.0,-0.06989999999999999,-0.01134852338291239,0.2,0.025283396244049072,0.0003,220,0.033852074,0.0053010135889053345,-0.6924481846392154,0.007831416433197092,0.31171875
92,49152,24,528,5.0,-0.06989999999999999,-0.005739515115419635,0.2,0.00915062427520752,0.0003,230,0.009221695,0.023838331922888756,-0.6979452019557357,0.02675410181211646,0.15654296875
96,51200,25,528,4.98,-0.08959999999999999,-0.0045894763796241024,0.2,0.003730952739715576,0.0003,240,0.007678223,0.06459398567676544,-0.7121275648474693,0.03970058688519203,0.116064453125
