time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
930,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
595,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094359159469604,0.0003,nan,0.0,0.0,3.647256108241237e-16,0.000545910771128016
534,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094359159469604,0.0003,nan,0.0,0.0,6.596286017401809e-16,3.9846598243187257e-16
