time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
959,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
673,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094359159469604,0.0003,1.0,0.0,0.0,2.498001805406602e-16,0.00010018737920612854
613,3,10,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094359159469604,0.0003,nan,0.0,0.0,1.0842021724855044e-17,5.280525365927713e-16
