time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1158,3.35,-1.9240000000000002,,,,,,,,,,
5,4096,2,813,3.8,-1.8886999999999998,-0.028463153073971625,0.2,-0.10750401020050049,0.0003,10,0.022957068,0.08694735169410706,-1.5978344801813364,0.19586865666205994,0.179296875
8,6144,3,735,3.9,-1.5911999999999997,-0.036388975274167026,0.2,-0.001082301139831543,0.0003,20,0.021379367,0.05135245993733406,-1.5505401272326709,0.29826506519457324,0.229931640625
11,8192,4,701,4.32,-1.3168,-0.04717576315451879,0.2,0.02681523561477661,0.0003,30,0.026907593,0.2047230303287506,-1.4782357223331928,0.5052220043726265,0.25205078125
14,10240,5,683,4.33,-1.2174,-0.05045262629282661,0.2,0.031600236892700195,0.0003,40,0.02493844,0.34374257922172546,-1.3617608603090048,0.7454895054921508,0.24365234375
18,12288,6,664,4.83,-0.5458,-0.04395380641508382,0.2,0.026623189449310303,0.0003,50,0.026124686,0.3042711317539215,-1.2449270702898503,0.7679769581183791,0.1736328125
21,14336,7,656,4.91,-0.32769999999999994,-0.026986759784631432,0.2,0.005877315998077393,0.0003,60,0.015893003,0.2721429169178009,-1.1264860346913337,0.6052532351575792,0.115771484375
25,16384,8,652,4.85,-0.28729999999999994,-0.020948014146415516,0.2,0.011447012424468994,0.0003,70,0.012514375,0.2416764199733734,-1.0507810091599823,0.3451353848911822,0.13095703125
28,18432,9,648,4.89,-0.28769999999999996,-0.015618780714430614,0.2,0.004908502101898193,0.0003,80,0.01158454,0.1448168158531189,-1.0165325842797757,0.21289080107817426,0.135888671875
31,20480,10,646,4.96,-0.22869999999999993,-0.015050441303174011,0.2,0.008104145526885986,0.0003,90,0.010322427,0.06524208933115005,-0.9893494313582778,0.2632137431297451,0.1384765625
35,22528,11,643,4.97,-0.18899999999999997,-0.016496704502787906,0.2,0.011533856391906738,0.0003,100,0.014778141,0.02402472123503685,-0.9681815026327968,0.15517232167185285,0.223681640625
38,24576,12,642,5.0,-0.0898,-0.008605556508700828,0.2,-0.005245804786682129,0.0003,110,0.012132052,0.07319488376379013,-0.956169979646802,0.1128728021734787,0.140185546875
41,26624,13,639,4.98,-0.08959999999999999,-0.006044965269393287,0.2,-0.0030597448348999023,0.0003,120,0.008418529,0.01164214126765728,-0.945491629652679,0.04832319025795186,0.142724609375
45,28672,14,634,5.0,-0.04999999999999999,-0.011055855068843812,0.2,0.005498170852661133,0.0003,130,0.014017871,0.006359348073601723,-0.9165753848850727,0.07506291177428466,0.188818359375
48,30720,15,633,4.98,-0.10950000000000001,-0.007874057788285427,0.2,-0.018273115158081055,0.0003,140,0.012258643,0.007107088342308998,-0.8858584839850664,0.029257442310608894,0.2119140625
51,32768,16,632,4.99,-0.08970000000000003,-0.008890911372873234,0.2,0.0028752684593200684,0.0003,150,0.0138862375,0.027256157249212265,-0.88078429736197,0.05935218077224817,0.17587890625
55,34816,17,631,4.98,-0.08960000000000001,-0.006049359605822246,0.2,0.0003852248191833496,0.0003,160,0.014899284,-0.001921733608469367,-0.8683717442676425,0.05712888636921889,0.1880859375
58,36864,18,631,5.0,-0.06989999999999999,-0.008145897129725198,0.2,0.009093940258026123,0.0003,170,0.01231762,0.002436263719573617,-0.8473308771848679,0.03179916493425026,0.14951171875
61,38912,19,630,5.0,-0.04999999999999999,-0.001562797553197015,0.2,0.006296634674072266,0.0003,180,0.017265819,0.003606176935136318,-0.8426844207569957,0.034133868323624486,0.1611328125
65,40960,20,630,5.0,-0.04999999999999999,-0.002482541489007417,0.2,0.0143815279006958,0.0003,190,0.012967395,0.06904207170009613,-0.8680633347481489,0.014094336728976486,0.146142578125
68,43008,21,629,4.98,-0.06969999999999997,-0.005217594704299699,0.2,0.005620241165161133,0.0003,200,0.01589679,-0.003182366257533431,-0.8519058644771575,0.014339313399136699,0.212939453125
71,45056,22,628,4.99,-0.06979999999999997,-0.01032444079319248,0.2,0.017063558101654053,0.0003,210,0.021313155,-0.06773009151220322,-0.8485577808693051,0.010186512601217146,0.271728515625
75,47104,23,627,5.0,-0.04999999999999999,-0.007992068922612816,0.2,0.01139676570892334,0.0003,220,0.019757908,0.005809142254292965,-0.8108941536396742,0.01301250737163855,0.193017578125
78,49152,24,627,4.98,-0.06969999999999998,-0.010631318016385194,0.2,0.015996038913726807,0.0003,230,0.01940402,0.006149156019091606,-0.7752225419506431,0.01430742025975178,0.2341796875
81,51200,25,627,4.98,-0.10949999999999999,-0.006231935098185204,0.2,0.005634129047393799,0.0003,240,0.011435451,0.033456455916166306,-0.7744489757344126,0.04702051040285369,0.152001953125
