time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1134,3.66,-1.9071999999999998,,,,,,,,,,
5,4096,2,803,3.76,-1.7888,-0.0346077040565433,0.2,-0.19242632389068604,0.0003,10,0.02702022,0.12941482663154602,-1.5952051237225533,0.4401267167064361,0.2298828125
8,6144,3,732,4.2,-1.6539000000000001,-0.03935133054037578,0.2,-0.022200822830200195,0.0003,20,0.021548549,0.10779382288455963,-1.5512229591608047,0.3728269012644887,0.2357421875
11,8192,4,701,4.37,-1.2377,-0.04756241621798836,0.2,0.028778254985809326,0.0003,30,0.025208555,0.2516305148601532,-1.4722387172281741,0.5288597812876106,0.26357421875
14,10240,5,684,4.53,-0.9607000000000001,-0.051787338583380915,0.2,0.027992963790893555,0.0003,40,0.025542174,0.38084352016448975,-1.3605533193796873,0.753626898303628,0.252392578125
18,12288,6,672,4.82,-0.5456999999999999,-0.04210750619531609,0.2,0.025304794311523438,0.0003,50,0.024384573,0.32953500747680664,-1.2348063625395298,0.7454350743442774,0.17255859375
21,14336,7,665,4.82,-0.4461999999999998,-0.034698161407141014,0.2,0.03251218795776367,0.0003,60,0.01707184,0.20317214727401733,-1.1293488055467606,0.5633361617103219,0.184326171875
24,16384,8,660,4.93,-0.22839999999999996,-0.02542773436580319,0.2,-0.012385964393615723,0.0003,70,0.0123438,0.21039828658103943,-1.0669801838696003,0.4614918341394514,0.132421875
28,18432,9,656,4.92,-0.14869999999999997,-0.016026713233441115,0.2,-0.0025396347045898438,0.0003,80,0.010062709,0.08481863141059875,-1.0071165842935443,0.2671408612746745,0.11806640625
31,20480,10,653,4.98,-0.14929999999999996,-0.011208728721248918,0.2,-0.0023262500762939453,0.0003,90,0.010947168,0.0361144132912159,-0.9791832206770777,0.1343503118823719,0.151513671875
34,22528,11,650,4.98,-0.10949999999999999,-0.017663421735051088,0.2,0.002653837203979492,0.0003,100,0.013186684,0.09561875462532043,-0.9821236858144402,0.20466182746749836,0.227001953125
37,24576,12,647,4.97,-0.16909999999999997,-0.015488530700531555,0.2,-0.006528019905090332,0.0003,110,0.018199015,0.0774887278676033,-0.9585538795217872,0.117436616300256,0.22216796875
41,26624,13,645,4.96,-0.1491,-0.012212016185367247,0.2,-0.0035704374313354492,0.0003,120,0.010728696,0.0002723783254623413,-0.9490611642599106,0.1360623071261216,0.16455078125
44,28672,14,643,4.98,-0.08960000000000001,-0.007786291929369327,0.2,-0.01254737377166748,0.0003,130,0.012978938,0.01514983456581831,-0.9357268834486604,0.07965254718192227,0.16201171875
48,30720,15,639,4.99,-0.06979999999999997,-0.00948322148178704,0.2,0.00817781686782837,0.0003,140,0.011480251,0.01148885115981102,-0.931015857309103,0.06897635826971964,0.195263671875
51,32768,16,638,5.0,-0.04999999999999999,-0.005531745645566843,0.2,-0.0076372623443603516,0.0003,150,0.011288552,0.005064886063337326,-0.9092989860102534,0.028207165869162054,0.18447265625
54,34816,17,636,4.99,-0.0897,-0.009416380504262634,0.2,0.017358779907226562,0.0003,160,0.012525108,0.014681532979011536,-0.8887577038258314,0.030429996467864838,0.206396484375
58,36864,18,635,5.0,-0.04999999999999999,-0.006894523430673871,0.2,0.0023475289344787598,0.0003,170,0.016116615,0.06418083608150482,-0.8696855496615171,0.05689023512641143,0.216455078125
61,38912,19,634,5.0,-0.06989999999999999,-0.01039699245156953,0.2,-0.024103879928588867,0.0003,180,0.015099375,0.007541995495557785,-0.8470832347869873,0.01296536405043298,0.2240234375
64,40960,20,632,5.0,-0.04999999999999999,-0.008481865647263475,0.2,0.0151902437210083,0.0003,190,0.01557275,-0.004080988001078367,-0.866611004434526,0.028967359241369194,0.20625
68,43008,21,631,5.0,-0.04999999999999999,-0.008008665258239489,0.2,0.006045222282409668,0.0003,200,0.015821772,0.04771750420331955,-0.8314255693927407,0.010264607693966355,0.18720703125
71,45056,22,631,5.0,-0.06989999999999999,-0.008716798938985448,0.2,0.002696216106414795,0.0003,210,0.025487185,-0.013634772971272469,-0.8166283627972006,0.015605342083188135,0.253515625
74,47104,23,631,5.0,-0.06989999999999999,-0.006181628005288075,0.2,0.0032376646995544434,0.0003,220,0.016713351,-0.04678991436958313,-0.8442536374554038,0.01437603419159359,0.22607421875
77,49152,24,631,5.0,-0.04999999999999999,-0.009569725443725474,0.2,0.0072667598724365234,0.0003,230,0.018827546,-0.008017714135348797,-0.8245869096368551,0.014310994285210654,0.22763671875
81,51200,25,630,5.0,-0.04999999999999999,-0.00936200933647342,0.2,-0.6959550380706787,0.0003,240,0.020843623,0.013733159750699997,-0.7825180187821388,3.684960620660149e-05,0.25380859375
