time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,951,3.25,-2.0224999999999995,,,,,,,,,,
6,4096,2,668,3.71,-1.848,-0.026983433620625875,0.2,-0.1597193479537964,0.0003,10,0.01738936,-0.012406963855028152,-1.6010951329022647,0.17882703835493885,0.13037109375
10,6144,3,563,4.12,-1.5336999999999994,-0.039967942150542515,0.2,-0.007680416107177734,0.0003,20,0.022558622,0.12739209830760956,-1.5583968877792358,0.34158074895385654,0.24921875
14,8192,4,552,4.4,-1.3574000000000002,-0.04875429999665357,0.2,0.016172468662261963,0.0003,30,0.02310921,0.23704379796981812,-1.4758590448647737,0.5669325406663119,0.264111328125
18,10240,5,547,4.57,-1.1003999999999998,-0.053532900143181905,0.2,0.022714316844940186,0.0003,40,0.024759956,0.34008878469467163,-1.3693997643887996,0.7538331462070346,0.27041015625
22,12288,6,543,4.77,-0.6645999999999997,-0.04384015895775519,0.2,0.006364285945892334,0.0003,50,0.028221652,0.36232754588127136,-1.253114929050207,0.7830087013542653,0.18056640625
27,14336,7,521,4.94,-0.3279999999999999,-0.033284465436008756,0.2,0.019873321056365967,0.0003,60,0.017906282,0.21242929995059967,-1.137904412858188,0.5954348288476468,0.168359375
31,16384,8,521,4.89,-0.28769999999999996,-0.02116574097017292,0.2,-0.021215319633483887,0.0003,70,0.012507828,0.20937809348106384,-1.072671883367002,0.39245312483981254,0.13037109375
35,18432,9,521,4.97,-0.16909999999999992,-0.021030791293014772,0.2,0.002350151538848877,0.0003,80,0.012764543,0.06337186694145203,-1.0226710561662913,0.2912943207542412,0.1513671875
39,20480,10,513,4.98,-0.1493,-0.011850383595447055,0.2,0.0017807483673095703,0.0003,90,0.012427145,0.18548083305358887,-0.9911302184686065,0.17576076700352133,0.14404296875
43,22528,11,513,4.95,-0.18879999999999997,-0.012089253886369989,0.2,0.004859507083892822,0.0003,100,0.012618687,0.025375844910740852,-0.9744507977738976,0.1253421509918553,0.16171875
47,24576,12,514,4.97,-0.1094,-0.006774567974207457,0.2,-0.006503939628601074,0.0003,110,0.012688968,0.0034377388656139374,-0.954770945198834,0.08132423821371049,0.14013671875
51,26624,13,515,4.98,-0.06969999999999998,-0.007087277034588624,0.2,0.000357210636138916,0.0003,120,0.011927651,0.014266705140471458,-0.947321299277246,0.09117763531976379,0.14892578125
56,28672,14,505,5.0,-0.04999999999999999,-0.008321169219561853,0.2,0.0036661624908447266,0.0003,130,0.021948276,-0.006540706381201744,-0.9150381365790963,0.034227533002831476,0.1880859375
60,30720,15,506,4.97,-0.10939999999999998,-0.007312155360705219,0.2,0.0024642348289489746,0.0003,140,0.010967437,0.038998913019895554,-0.9056139638647437,0.04949745612243532,0.1640625
64,32768,16,507,5.0,-0.08980000000000002,-0.008701983906212263,0.2,-0.002202630043029785,0.0003,150,0.015919443,0.0328863263130188,-0.8820835707709194,0.06368051343670231,0.17353515625
69,34816,17,503,4.97,-0.0895,-0.005120682272536215,0.2,-0.008467555046081543,0.0003,160,0.0123578645,0.0014209167566150427,-0.8495883053168655,0.04051617789689317,0.189404296875
73,36864,18,503,5.0,-0.04999999999999999,-0.007738643624907127,0.2,0.006065845489501953,0.0003,170,0.013785913,0.01421480905264616,-0.856072256155312,0.05189671360581087,0.157080078125
77,38912,19,504,5.0,-0.04999999999999999,-0.010362850017554593,0.2,0.007240951061248779,0.0003,180,0.010681817,0.003258895128965378,-0.8441542139276862,0.026961141737729122,0.1865234375
81,40960,20,505,5.0,-0.04999999999999999,-0.007434536120854318,0.2,0.0018873810768127441,0.0003,190,0.011799322,0.0109347989782691,-0.8266695437952876,0.039634901266708766,0.180078125
85,43008,21,502,5.0,-0.04999999999999999,-0.00792331510456279,0.2,-0.004118800163269043,0.0003,200,0.017576091,-0.050824981182813644,-0.7994006086140871,0.007775745053595529,0.204638671875
89,45056,22,503,5.0,-0.04999999999999999,-0.00926682770368643,0.2,0.0058470964431762695,0.0003,210,0.015760632,-0.04140336439013481,-0.7861220311373472,0.04213094081192139,0.223193359375
93,47104,23,504,5.0,-0.04999999999999999,-0.0037264779493852984,0.2,-0.0030411481857299805,0.0003,220,0.016909495,-0.005489828065037727,-0.7576631778851152,0.015558405951321675,0.18193359375
97,49152,24,505,4.98,-0.06969999999999998,-0.0060779156046919525,0.2,0.0055207014083862305,0.0003,230,0.01967081,0.0017585419118404388,-0.7638043206185102,0.019385881434982367,0.1880859375
102,51200,25,500,4.98,-0.06969999999999997,-0.007309732148860349,0.2,0.008191943168640137,0.0003,240,0.017445683,0.03924762085080147,-0.7421422922983766,0.03958960119841777,0.149462890625
