rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/n_updates,train/loss,train/clip_range,train/approx_kl,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss
4.59,1047,1,-0.4880667399999999,1,2048,,,,,,,,,,
4.71,718,5,-0.21580008,2,4096,10,0.5615871548652649,0.2,0.01259506,0.0003,0.9990589912980795,0.131494140625,-3.080005417019129,-0.003278374671936035,-0.020742448174860328
4.54,650,9,-0.3910000899999999,3,6144,20,0.4898998737335205,0.2,0.013842851,0.0003,0.9668129548430443,0.14609375,-3.0572414614260195,-0.0037238597869873047,-0.021661652183684054
