time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,945,3.34,-1.9039999999999997,,,,,,,,,,
6,4096,2,672,3.61,-1.9066999999999998,-0.032913294970057905,0.2,-0.16473770141601562,0.0003,10,0.018165674,0.027265869081020355,-1.600154535844922,0.3087978984345682,0.145068359375
10,6144,3,610,3.99,-1.7512999999999999,-0.040817945747403425,0.2,0.016784250736236572,0.0003,20,0.023204241,0.13154318928718567,-1.552138861641288,0.32651677215471864,0.28134765625
14,8192,4,571,4.25,-1.4752999999999998,-0.04774682474671863,0.2,0.026211440563201904,0.0003,30,0.023692725,0.14168184995651245,-1.4639107558876276,0.5166160623542965,0.26455078125
19,10240,5,537,4.55,-1.0803,-0.047954963860684076,0.2,0.023977816104888916,0.0003,40,0.023823436,0.3177165687084198,-1.3483126830309629,0.7307273898273706,0.232861328125
22,12288,6,535,4.75,-0.5847999999999999,-0.043226766373845746,0.2,0.025867342948913574,0.0003,50,0.02459361,0.35005080699920654,-1.2283279791474342,0.7500292528420687,0.173583984375
26,14336,7,534,4.75,-0.4454999999999999,-0.028081989206839353,0.2,0.008149564266204834,0.0003,60,0.015862351,0.14163236320018768,-1.1227042993530632,0.5203316259197891,0.13076171875
31,16384,8,523,4.9,-0.2678999999999999,-0.023217649235448334,0.2,0.015025556087493896,0.0003,70,0.012865549,0.13282762467861176,-1.059733153693378,0.4054238165728748,0.122509765625
35,18432,9,523,4.93,-0.22839999999999994,-0.021646477111789863,0.2,-0.007825493812561035,0.0003,80,0.01375743,0.04450095444917679,-1.0295727936550976,0.25759725519455967,0.2048828125
39,20480,10,523,4.94,-0.18869999999999998,-0.012120816342212492,0.2,-0.02160060405731201,0.0003,90,0.008646826,-0.0009231530129909515,-0.9973865265026689,0.1967997397587169,0.10810546875
43,22528,11,523,4.96,-0.1093,-0.01582366335496772,0.2,0.00048720836639404297,0.0003,100,0.012773688,0.007414605002850294,-0.9749520942568779,0.1505309883854352,0.222021484375
47,24576,12,513,4.98,-0.12940000000000002,-0.013620812150838902,0.2,-0.005458354949951172,0.0003,110,0.014022241,0.1211707815527916,-0.9725595850497484,0.11668026132974774,0.212255859375
51,26624,13,513,4.98,-0.10949999999999999,-0.015005322312936187,0.2,-0.00321352481842041,0.0003,120,0.014073189,-0.0019320547580718994,-0.9523054979741573,0.10128822905608104,0.230908203125
55,28672,14,514,4.99,-0.12949999999999998,-0.007067868261947297,0.2,-0.022124290466308594,0.0003,130,0.009216227,-0.00569177744910121,-0.9484518844634294,0.04721006090558148,0.175439453125
60,30720,15,507,4.99,-0.10959999999999999,-0.012714449148916174,0.2,-0.006850004196166992,0.0003,140,0.01567248,0.008294260129332542,-0.9236143661662937,0.05658238461983274,0.19921875
64,32768,16,508,4.96,-0.1292,-0.007420899815042503,0.2,-0.018177151679992676,0.0003,150,0.021137748,0.04620416834950447,-0.9082413196563721,0.07189061683975524,0.19013671875
68,34816,17,508,4.99,-0.06979999999999997,-0.007241703149338719,0.2,-0.007067680358886719,0.0003,160,0.011563104,0.005681463051587343,-0.9042304284870625,0.047089757358799035,0.174169921875
72,36864,18,508,5.0,-0.04999999999999999,-0.005960750592930708,0.2,0.007094621658325195,0.0003,170,0.013196118,0.013083063997328281,-0.9040417108684778,0.025498639732404627,0.197412109375
77,38912,19,503,4.96,-0.08940000000000001,-0.006689588533481583,0.2,0.0010442733764648438,0.0003,180,0.01341146,0.02489091269671917,-0.887194805033505,0.030261840662683427,0.181787109375
81,40960,20,503,4.98,-0.06969999999999998,-0.009565576560271438,0.2,0.015636324882507324,0.0003,190,0.017810807,0.011172281578183174,-0.8787853728979826,0.025595706157400856,0.205224609375
85,43008,21,504,4.98,-0.08960000000000001,-0.005003478973230812,0.2,0.007635235786437988,0.0003,200,0.009725997,-0.0035530119203031063,-0.8744969295337797,0.030807285203968603,0.161865234375
89,45056,22,504,4.98,-0.06969999999999997,-0.004429014163906686,0.2,-0.006851077079772949,0.0003,210,0.017555973,0.036268435418605804,-0.8596089834347367,0.012814762686321046,0.167724609375
94,47104,23,500,4.97,-0.1094,-0.00558343387383502,0.2,0.00735020637512207,0.0003,220,0.007902171,-0.0033040191046893597,-0.8285023454576731,0.040473069383870096,0.17265625
97,49152,24,501,4.99,-0.06979999999999999,-0.006014095887076109,0.2,0.0011050105094909668,0.0003,230,0.015264684,-0.013013881631195545,-0.8077496333047748,0.027349681174064243,0.19033203125
101,51200,25,502,4.98,-0.06969999999999997,-0.0045558665384305645,0.2,-0.0015749931335449219,0.0003,240,0.011194674,-0.004015685524791479,-0.810544466599822,0.02836552109963577,0.152392578125
