time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
3,2048,1,649,3.47,-1.9252,,,,,,,,,,
7,4096,2,575,3.93,-1.7706000000000004,-0.03335742650160682,0.2,-0.024564623832702637,0.0003,10,0.02111116,0.00836004689335823,-1.5996243055909871,0.22893309835053516,0.181201171875
11,6144,3,550,4.25,-1.5350000000000004,-0.03670818157843314,0.2,0.0028874874114990234,0.0003,20,0.019359726,0.13276076316833496,-1.550121008604765,0.31328083367552606,0.226123046875
15,8192,4,542,4.5,-1.1991999999999998,-0.04918351700762287,0.2,0.026685595512390137,0.0003,30,0.023320356,0.26267537474632263,-1.4574292823672295,0.5888623209670186,0.25615234375
19,10240,5,536,4.54,-1.0205000000000002,-0.04970493749715388,0.2,0.032313406467437744,0.0003,40,0.026795236,0.3445867896080017,-1.3488640740513802,0.74798115324229,0.233544921875
22,12288,6,534,4.66,-0.5241999999999999,-0.0477272867487045,0.2,0.03610426187515259,0.0003,50,0.032839216,0.31965410709381104,-1.2116701140999795,0.7562196552753448,0.190234375
26,14336,7,532,4.94,-0.22849999999999998,-0.03034203573479317,0.2,0.03324621915817261,0.0003,60,0.014722596,0.20867440104484558,-1.0857603820040822,0.5666630879975856,0.160302734375
30,16384,8,530,4.86,-0.24759999999999993,-0.0251001186639769,0.2,-0.0020829439163208008,0.0003,70,0.014354575,0.16686907410621643,-1.0200657580047845,0.39077516826801,0.177783203125
34,18432,9,528,4.98,-0.12940000000000002,-0.014216981504432624,0.2,-0.0074121952056884766,0.0003,80,0.008505636,0.07034876942634583,-0.9868812369182706,0.21138958206865938,0.093212890625
38,20480,10,526,4.96,-0.1093,-0.015049430320505052,0.2,-0.005933642387390137,0.0003,90,0.012990447,0.04677369445562363,-0.9577898200601339,0.14452415062842192,0.171337890625
42,22528,11,524,4.98,-0.1294,-0.015307262568967417,0.2,0.007107675075531006,0.0003,100,0.015071534,0.008345585316419601,-0.9377170430496335,0.11465725463131093,0.187060546875
46,24576,12,524,4.96,-0.12919999999999998,-0.00891884169104742,0.2,0.0029237866401672363,0.0003,110,0.0063573057,0.025889432057738304,-0.933132054284215,0.10711305158692994,0.1392578125
50,26624,13,522,4.98,-0.06969999999999997,-0.009723917576775421,0.2,-0.00523221492767334,0.0003,120,0.011789506,-0.012663189321756363,-0.935184215195477,0.08873400082538865,0.1837890625
54,28672,14,522,5.0,-0.04999999999999999,-0.005867177479376551,0.2,-0.009482383728027344,0.0003,130,0.009799371,-0.00582164479419589,-0.9153154604136944,0.03308678526013864,0.14169921875
58,30720,15,521,4.99,-0.12949999999999995,-0.004254458204377443,0.2,0.0012222528457641602,0.0003,140,0.010122909,-0.008769039064645767,-0.9039371214807034,0.01667680997136358,0.121923828125
63,32768,16,519,5.0,-0.04999999999999999,-0.0063345404487336054,0.2,0.0028706789016723633,0.0003,150,0.006755095,0.07413017749786377,-0.8933825308457017,0.07663323147930896,0.13525390625
67,34816,17,519,5.0,-0.08980000000000002,-0.009954893487156368,0.2,0.0012325644493103027,0.0003,160,0.012303159,0.02363363280892372,-0.8735848810523749,0.03678858900836986,0.200537109375
71,36864,18,517,4.98,-0.06969999999999998,-0.008688243296637666,0.2,0.005457520484924316,0.0003,170,0.016729139,-0.019146112725138664,-0.858740653656423,0.050611315327796544,0.1994140625
75,38912,19,516,5.0,-0.06989999999999999,-0.009090787721652305,0.2,0.025626420974731445,0.0003,180,0.02042247,-0.03786865621805191,-0.8152139328420163,0.019233843816073203,0.28681640625
79,40960,20,514,5.0,-0.04999999999999999,-0.01018914982851129,0.2,0.007840275764465332,0.0003,190,0.013723802,0.02511432394385338,-0.7698349559679627,0.02575583219344253,0.19423828125
83,43008,21,513,5.0,-0.04999999999999999,-0.009417036108789033,0.2,0.0024952292442321777,0.0003,200,0.023453917,0.029297688975930214,-0.7369818948209286,0.012839557527149737,0.242333984375
88,45056,22,511,5.0,-0.0898,-0.008644283676403575,0.2,0.002003967761993408,0.0003,210,0.029227167,0.005778353661298752,-0.7581508338451386,0.01931775377249778,0.2025390625
92,47104,23,510,5.0,-0.04999999999999999,-0.0066812296499847434,0.2,-0.006134510040283203,0.0003,220,0.013199262,0.0028154682368040085,-0.7940274994820357,0.05199265101755372,0.193115234375
96,49152,24,509,4.99,-0.08969999999999999,-0.012073880514071789,0.2,-0.031100988388061523,0.0003,230,0.023903158,-0.0015265655238181353,-0.7968813579529523,0.014304910449470753,0.2693359375
100,51200,25,508,5.0,-0.04999999999999999,-0.010708077524031977,0.2,0.004731893539428711,0.0003,240,0.024890918,-0.024789949879050255,-0.8363662458956241,0.021965234281810807,0.246240234375
