snapshot,issue_id,reward,severity,effort_minutes,created_at
2024-11-01 00:00:00+00:00,AZLAakaSVrNh1ufgrLaW,4.083773044716594,MEDIUM,5,2024-10-24 19:10:24
2024-11-01 00:00:00+00:00,AZUWLytz36iphIe0EWXv,1.3817111159963205,INFO,2,2024-10-31 20:16:28
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZq,1.3817111159963205,INFO,2,2024-10-31 17:46:03
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZo,1.3817111159963205,INFO,2,2024-10-31 17:46:03
2024-11-01 00:00:00+00:00,AZLjvTa4yTR5NnVSEQi6,1.0817111159963204,LOW,15,2024-10-31 17:46:03
2024-12-01 00:00:00+00:00,AZLAamfZVrNh1ufgrLgT,5.583773044716594,HIGH,20,2024-10-24 21:10:02
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv-,2.473009978297357,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv_,2.473009978297357,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJwA,2.473009978297357,LOW,1,2024-11-28 18:48:10
2024-12-01 00:00:00+00:00,AZN5phrQA7FbocFHFRWK,2.0726847747587196,LOW,5,2024-11-29 20:24:00
2025-01-01 00:00:00+00:00,AZLaNeRsSvFIIG06bK-i,7.082304589548302,HIGH,5,2024-10-29 21:21:18
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uia,4.066296048013594,MEDIUM,5,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uic,2.566296048013595,MEDIUM,20,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uiZ,1.3662960480135946,INFO,2,2024-12-18 19:27:57
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uib,0.5662960480135947,LOW,20,2024-12-18 21:13:57
2025-02-01 00:00:00+00:00,AZSKFFcnphNAP1KvSzaO,7.220400093368521,HIGH,5,2025-01-21 18:00:56
2025-02-01 00:00:00+00:00,AZUfZqVBKtSkhdc-WL--,4.4163834891959866,MEDIUM,2,2025-01-31 18:19:12
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5R,2.4838664869265696,LOW,1,2025-01-30 06:30:53
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5S,2.4838664869265696,LOW,1,2025-01-30 06:30:53
2025-02-01 00:00:00+00:00,AZVExhZeUPviI_xz-uZe,1.417199820259903,INFO,2,2025-01-29 23:50:59
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhg_,10.872240506314984,BLOCKER,10,2025-02-26 05:52:52
2025-03-01 00:00:00+00:00,AZNRegBCHdTbqesaDP2m,7.04192393054923,HIGH,8,2024-11-21 19:15:10
