snapshot,issue_id,reward,severity,effort_minutes,created_at
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBX,7.429020932999378,HIGH,8,23/05/2025 20:46
2025-06-01 00:00:00+00:00,AZcjjQYTeYx_fPjtUDIN,2.340132044110489,LOW,20,24/05/2025 01:17
2025-07-01 00:00:00+00:00,AZSP2kJuJPdOgQfbKdiZ,11.479264874798677,BLOCKER,10,22/01/2025 20:55
2025-07-01 00:00:00+00:00,AZhSW2mUbrGqYPAwrcRI,7.460517018598809,HIGH,0,25/06/2025 20:16
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE02,4.312368870450661,MEDIUM,20,25/06/2025 17:36
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE03,4.238294796376587,MEDIUM,30,25/06/2025 17:36
2025-07-01 00:00:00+00:00,AZeoOOwapWpDxxNZPE05,1.4457022037839944,INFO,2,25/06/2025 17:36
2025-08-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhg_,11.464833098907576,BLOCKER,10,26/02/2025 05:52
2025-08-01 00:00:00+00:00,AZhhzaapSnxZU9dfTi33,4.37885127129893,MEDIUM,5,31/07/2025 18:29
2025-08-01 00:00:00+00:00,AZhhzaIMSnxZU9dfTi3n,4.341814234261893,MEDIUM,10,31/07/2025 18:29
2025-08-01 00:00:00+00:00,AZhhzaNESnxZU9dfTi3o,4.341814234261893,MEDIUM,10,31/07/2025 18:29
2025-08-01 00:00:00+00:00,AZhhzaOmSnxZU9dfTi3p,4.267740160187819,MEDIUM,20,31/07/2025 18:29
2025-09-01 00:00:00+00:00,AZgLinIitCyNV8PB4zya,11.364128589393314,BLOCKER,10,15/07/2025 00:27
2025-09-01 00:00:00+00:00,AZjydkKphon5GyfEwx9N,4.24442369503783,MEDIUM,15,28/08/2025 20:39
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9L,4.24442369503783,MEDIUM,15,28/08/2025 20:39
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9M,4.207386658000793,MEDIUM,20,28/08/2025 20:39
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9K,2.207386658000793,LOW,20,28/08/2025 20:39
