time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,1157,1,1,2.97,-0.3082999999999999,,,,,,,,,,
4096,807,5,2,2.95,-0.30810000000000004,0.2,0.37774536474607884,10,-0.016727442989940756,0.0003,0.013523949,-0.0229952335357666,0.190087890625,0.2305734008550644,-3.079370927065611
6144,727,8,3,2.94,-0.32789999999999997,0.2,0.3881643258500844,20,-0.013986169570125639,0.0003,0.011850062,-0.002069830894470215,0.125146484375,0.15219548344612122,-3.080061250925064
