time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1101,4.85,-0.3469999999999998,,,,,,,,,,
5,4096,2,731,4.9,-0.3077,-0.017966673875343987,0.2,0.0033760666847229004,0.0003,10,0.015126653,0.15136481821537018,-4.047575658559799,0.3841056026984006,0.228369140625
9,6144,3,657,4.91,-0.3276999999999998,-0.021350839533261022,0.2,0.002541065216064453,0.0003,20,0.016482871,0.1691635251045227,-4.042598807811737,0.36666749394498765,0.28046875
13,8192,4,625,4.84,-0.30709999999999993,-0.018570885513327084,0.2,0.005384206771850586,0.0003,30,0.014822828,0.21107138693332672,-4.032838225364685,0.3886534914840013,0.2283203125
16,10240,5,605,4.83,-0.46619999999999984,-0.017678276184597053,0.2,0.006600081920623779,0.0003,40,0.016729636,0.2504740059375763,-4.023478320240974,0.3573887072969228,0.246923828125
20,12288,6,594,4.68,-0.5243999999999999,-0.018494442629162222,0.2,0.005978703498840332,0.0003,50,0.015493732,0.19841402769088745,-4.02761963903904,0.4299966486170888,0.2236328125
24,14336,7,587,4.76,-0.4057999999999998,-0.01864816721645184,0.2,0.010743498802185059,0.0003,60,0.015548896,0.14709755778312683,-4.022869563102722,0.4258080936502665,0.23173828125
28,16384,8,580,4.77,-0.4854999999999999,-0.022459766353131273,0.2,0.010518908500671387,0.0003,70,0.016922953,0.21756388247013092,-4.0285500407218935,0.36862190887331964,0.290673828125
31,18432,9,576,4.86,-0.32719999999999994,-0.02077661010553129,0.2,0.0035477280616760254,0.0003,80,0.014783844,0.3298141360282898,-4.025694587826729,0.47567782630212607,0.225244140625
35,20480,10,573,4.75,-0.5051999999999999,-0.01854585260152817,0.2,0.00577390193939209,0.0003,90,0.015687563,0.17001165449619293,-4.023471340537071,0.34132155431434513,0.235986328125
39,22528,11,570,4.73,-0.46519999999999984,-0.02050987462862395,0.2,0.0064505934715271,0.0003,100,0.017078146,0.13918301463127136,-4.020831370353699,0.4045203296234831,0.260400390625
43,24576,12,567,4.83,-0.30699999999999994,-0.017763481629663146,0.2,0.00958186388015747,0.0003,110,0.013713673,0.12344735860824585,-4.013092382252216,0.4637829320505261,0.20517578125
47,26624,13,558,4.85,-0.3867999999999998,-0.020859814996947536,0.2,0.0035070180892944336,0.0003,120,0.015495982,0.07323244959115982,-4.022817239165306,0.3832618700573221,0.2611328125
51,28672,14,557,4.85,-0.3867999999999998,-0.01965272662928328,0.2,0.010147929191589355,0.0003,130,0.016742438,0.14006087183952332,-4.015768863260746,0.45052784625440834,0.242529296875
55,30720,15,556,4.78,-0.5054999999999998,-0.02879714088048786,0.2,0.012294650077819824,0.0003,140,0.018575504,0.060894932597875595,-4.009606990218162,0.37251114528626206,0.35146484375
58,32768,16,555,4.81,-0.4062999999999999,-0.02343618116574362,0.2,0.003586292266845703,0.0003,150,0.017035155,0.25049924850463867,-4.0166593626141545,0.4628854882903397,0.276513671875
62,34816,17,554,4.83,-0.4263999999999998,-0.019906934082973747,0.2,0.0037363171577453613,0.0003,160,0.016881678,0.1612434834241867,-4.013482891023159,0.4079848188441247,0.264453125
66,36864,18,554,4.79,-0.3662999999999998,-0.018992765265284105,0.2,0.008816719055175781,0.0003,170,0.015952453,0.11281697452068329,-4.00749751329422,0.37209235136397184,0.2619140625
70,38912,19,553,4.78,-0.4855999999999998,-0.025032549357274548,0.2,0.0030126571655273438,0.0003,180,0.017254237,0.08142801374197006,-4.014399865269661,0.3465454129735008,0.340576171875
74,40960,20,553,4.77,-0.5451999999999998,-0.020227066255756654,0.2,0.01135486364364624,0.0003,190,0.014382135,0.21296368539333344,-4.008306827396154,0.42768276440910996,0.234326171875
77,43008,21,552,4.74,-0.5050999999999999,-0.02260186105268076,0.2,0.0038201212882995605,0.0003,200,0.014376218,0.18079696595668793,-4.015709567070007,0.46141967116855087,0.25185546875
81,45056,22,551,4.75,-0.4255999999999998,-0.023531765278312376,0.2,0.012823820114135742,0.0003,210,0.016517434,0.1882258653640747,-4.01730550378561,0.36883356333710254,0.2802734375
85,47104,23,551,4.8,-0.4857999999999999,-0.02277267494937405,0.2,0.008284926414489746,0.0003,220,0.017581977,0.20420697331428528,-4.019108048081398,0.4128698491491377,0.28857421875
89,49152,24,550,4.74,-0.3856999999999999,-0.024163912262883967,0.2,0.013553917407989502,0.0003,230,0.016776433,0.1747908741235733,-4.022619423270226,0.38217540220357477,0.33037109375
92,51200,25,550,4.81,-0.40629999999999983,-0.02079740311310161,0.2,0.009411215782165527,0.0003,240,0.014428439,0.1516587734222412,-4.0251484856009485,0.45117221111431716,0.25126953125
