rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,train/n_updates,train/policy_gradient_loss
4.83,2,2048,-0.2657,845,1,,,,,,,,,,
4.86,8,4096,-0.15059999999999998,491,2,0.48482237942516804,-0.004758238792419434,0.0003,0.30859375,-4.110795484483242,0.019151824,0.18229903280735016,0.2,10,-0.02686216643633088
4.77,12,6144,-0.22879999999999995,474,3,0.40780040468089285,0.0009133815765380859,0.0003,0.37900390625,-4.088888032734394,0.018888373,0.2722018361091614,0.2,20,-0.031600137084024024
4.71,17,8192,-0.3276999999999999,464,4,0.4663922711741179,-0.0013593435287475586,0.0003,0.32060546875,-4.090265960991383,0.019219803,0.16998916864395142,0.2,30,-0.02870149302179925
4.91,23,10240,-0.10009999999999998,442,5,0.4834153549745679,-0.0032303333282470703,0.0003,0.31611328125,-4.082437051832676,0.018623583,0.13564905524253845,0.2,40,-0.028684382804203778
4.76,27,12288,-0.1121,439,6,0.5153874988202005,-0.0004436969757080078,0.0003,0.25869140625,-4.0547915026545525,0.017077329,0.2538703382015228,0.2,50,-0.021845218559610656
4.87,33,14336,0.022100000000000026,429,7,0.5372785056009889,0.0007112622261047363,0.0003,0.268017578125,-4.035507935285568,0.018681785,0.21018914878368378,0.2,60,-0.01958714488573605
4.79,38,16384,-0.0003999999999999755,427,8,0.5604405664838851,6.186962127685547e-05,0.0003,0.3271484375,-4.014786554127932,0.018904395,0.18810132145881653,0.2,70,-0.030363796281744727
