time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,901,2,1,2.99,-0.04979999999999998,,,,,,,,,,
4096,565,7,2,2.98,-0.10939999999999998,0.2,0.10338912012675791,10,-0.028059229740756565,0.0003,0.019850492,-0.006556034088134766,0.424609375,0.018453851342201233,-4.217108397185802
6144,472,12,3,3.0,-0.14939999999999995,0.2,0.10254809332445802,20,-0.02416653899126686,0.0003,0.020483186,-0.0004705190658569336,0.411865234375,0.03698279708623886,-4.197286035120487
