time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss
985,4.89,-0.17386190999999995,1,2048,2,,,,,,,,,,
632,4.93,-0.006095239999999982,2,4096,6,0.338525390625,0.019138383,0.39849525357130916,10,0.2,0.13429000973701477,-0.027765455254120754,0.00263214111328125,0.0003,-4.2748515665531155
527,4.85,-0.04933809,3,6144,11,0.397802734375,0.018470146,0.31758195577422155,20,0.2,0.05952667444944382,-0.03318412876978982,0.0004494190216064453,0.0003,-4.257110573351383
508,4.86,-0.054695249999999966,4,8192,16,0.413037109375,0.019159239,0.3300363872898743,30,0.2,0.1271021068096161,-0.03163368708337657,-0.0015573501586914062,0.0003,-4.238540735840798
500,4.74,-0.13567621999999996,5,10240,20,0.3423828125,0.018754948,0.47733815321698786,40,0.2,0.3029468357563019,-0.029848716089327355,0.00025451183319091797,0.0003,-4.216503584384919
477,4.59,-0.11776667999999997,6,12288,25,0.36015625,0.018102407,0.5683155855163932,50,0.2,0.2555537819862366,-0.034113544920546704,-0.0002709627151489258,0.0003,-4.1862250313162805
478,4.83,0.15222381,7,14336,29,0.330615234375,0.01947272,0.5203880598768592,60,0.2,0.33676937222480774,-0.027663109404966236,0.0006369352340698242,0.0003,-4.156012758612633
478,4.82,0.13363333,8,16384,34,0.3447265625,0.017677668,0.5593607001937926,70,0.2,0.14468270540237427,-0.028624605416553095,-5.6862831115722656e-05,0.0003,-4.1178924039006235
472,4.79,0.13530477000000005,9,18432,39,0.346923828125,0.01886145,0.5572687449865044,80,0.2,0.20608501136302948,-0.027554617149871775,0.0001080632209777832,0.0003,-4.075359183549881
473,4.76,0.14783332000000002,10,20480,43,0.325634765625,0.017922543,0.663902388792485,90,0.2,0.3594508767127991,-0.026751235191477464,0.0007842183113098145,0.0003,-4.041420219838619
473,4.75,0.16812852999999997,11,22528,47,0.300146484375,0.016534861,0.706543849594891,100,0.2,0.3058306574821472,-0.02502237089938717,0.008993446826934814,0.0003,-4.031380746513605
467,4.79,0.38509516,12,24576,52,0.23505859375,0.015801974,0.7315193797461689,110,0.2,0.36403214931488037,-0.02359372199716745,0.01958519220352173,0.0003,-3.975800511986017
466,4.8,0.36464753,13,26624,57,0.27587890625,0.018802242,0.6802804261445999,120,0.2,0.3629680275917053,-0.027491322757850867,0.04834979772567749,0.0003,-3.93310476988554
466,4.77,0.38027609000000007,14,28672,61,0.282177734375,0.017381776,0.7289958397857845,130,0.2,0.2835802733898163,-0.03289912416003062,0.0928543210029602,0.0003,-3.8673744544386865
467,4.82,0.46198567,15,30720,65,0.286328125,0.018432388,0.7257280891761184,140,0.2,0.24426910281181335,-0.028438566932163668,0.06018465757369995,0.0003,-3.8298183783888815
462,4.82,0.7227285299999999,16,32768,70,0.29794921875,0.017827801,0.6564965471625328,150,0.2,0.2660527229309082,-0.03828411443973891,0.10773003101348877,0.0003,-3.7486059181392193
463,4.92,0.8036666299999999,17,34816,75,0.30146484375,0.018125555,0.672021943051368,160,0.2,0.33430081605911255,-0.035647032083943486,0.13465869426727295,0.0003,-3.6836012840270995
464,4.9,0.94079994,18,36864,79,0.3337890625,0.021210684,0.44543395810760555,170,0.2,0.2651539146900177,-0.0358159664174309,0.24517178535461426,0.0003,-3.589300687611103
461,4.85,0.9409095300000001,19,38912,84,0.321337890625,0.021741498,0.5282069158740341,180,0.2,0.21462267637252808,-0.0320365453226259,0.26878905296325684,0.0003,-3.5078458808362485
462,4.9,0.9769713899999998,20,40960,88,0.30478515625,0.020845922,0.49656263096258046,190,0.2,0.15956749022006989,-0.029152408328081948,0.2666971683502197,0.0003,-3.4373513855040074
462,4.93,1.07588093,21,43008,92,0.372607421875,0.024899077,0.43153721024282277,200,0.2,0.19818446040153503,-0.03208125888486393,0.3154853582382202,0.0003,-3.395197908580303
459,4.92,1.09363809,22,45056,97,0.347607421875,0.030988654,0.4378539239056408,210,0.2,0.13965925574302673,-0.0327663674717769,0.29289180040359497,0.0003,-3.2997176751494406
460,4.92,1.17480954,23,47104,102,0.289306640625,0.01833966,0.44022491660434754,220,0.2,0.24416127800941467,-0.026955901526525848,0.3296041488647461,0.0003,-3.2478757813572883
461,4.89,1.27998092,24,49152,106,0.2654296875,0.018650934,0.3443153091939166,230,0.2,0.106862872838974,-0.022716115789080504,0.44441646337509155,0.0003,-3.201895058900118
462,4.82,1.2348618700000003,25,51200,110,0.2697265625,0.017684568,0.4152818443719298,240,0.2,0.19669993221759796,-0.01992306726460811,0.39339208602905273,0.0003,-3.102623625844717
