snapshot,issue_id,reward,severity,effort_minutes,created_at,age_days_at_selection
2025-04-01 00:00:00+00:00,AZC-NGEMGBt7I-s3fgd2,15.88888888888889,blocker,15,2024-07-17 00:47:43+00:00,257
2024-08-01 00:00:00+00:00,AZC-NGEMGBt7I-s3fgd4,15.25,blocker,15,2024-07-17 00:47:43+00:00,14
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaM,1.95,low,1,2021-10-27 06:10:39+00:00,4
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaN,3.75,medium,5,2021-10-27 06:10:39+00:00,4
2022-06-01 00:00:00+00:00,AZCZ4nUD51sfoL4w8vaP,3.9,medium,2,2022-05-18 17:52:19+00:00,13
2018-04-01 00:00:00+00:00,AZCZ4oIC51sfoL4w8vab,1.6666666666666667,low,5,2018-03-05 21:18:15+00:00,26
2017-07-01 00:00:00+00:00,AZCZ4oJd51sfoL4w8vai,3.933333333333333,medium,1,2017-06-28 16:52:27+00:00,2
2017-07-01 00:00:00+00:00,AZCZ4oJd51sfoL4w8vaj,1.6666666666666667,low,5,2017-06-28 16:52:27+00:00,2
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0l,1.95,low,1,2024-07-30 22:48:25+00:00,1
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0m,1.95,low,1,2024-07-30 22:48:25+00:00,1
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Y,1.75,low,5,2024-07-30 23:27:17+00:00,1
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Z,3.75,medium,5,2024-07-30 23:27:17+00:00,1
2024-11-01 00:00:00+00:00,AZEpgUH0q7YChb1Q-fmT,15.5,blocker,10,2024-08-06 20:51:20+00:00,86
2025-06-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmN,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,298
2025-05-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmO,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,267
2025-10-01 00:00:00+00:00,AZEpgUHSq7YChb1Q-fmP,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,420
2025-09-01 00:00:00+00:00,AZEpgUI-q7YChb1Q-fmt,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,390
2025-07-01 00:00:00+00:00,AZEpgUI-q7YChb1Q-fmu,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,328
2024-12-01 00:00:00+00:00,AZEpgUIYq7YChb1Q-fma,15.5,blocker,10,2024-08-06 20:51:20+00:00,116
2025-01-01 00:00:00+00:00,AZEpgUIYq7YChb1Q-fmc,15.5,blocker,10,2024-08-06 20:51:20+00:00,147
2025-03-01 00:00:00+00:00,AZEpgUIsq7YChb1Q-fmn,15.5,blocker,10,2024-08-06 20:51:20+00:00,206
2024-10-01 00:00:00+00:00,AZEpgUJPq7YChb1Q-fmy,15.5,blocker,10,2024-08-06 20:51:20+00:00,55
2025-08-01 00:00:00+00:00,AZEpgUJiq7YChb1Q-fm5,15.925925925925926,blocker,10,2024-08-06 20:51:20+00:00,359
2020-03-01 00:00:00+00:00,AZFdurJCuttMHqCUPIl5,3.6666666666666665,medium,5,2020-02-27 19:23:17+00:00,2
2024-09-01 00:00:00+00:00,AZGh10K_kFWmhlzjLIZ0,1.75,low,5,2024-08-29 18:51:04+00:00,2
2024-09-01 00:00:00+00:00,AZGh10YlkFWmhlzjLIZ1,1.0,info,0,2024-08-28 23:31:03+00:00,3
2018-08-01 00:00:00+00:00,AZHYH1D1MUF6mZ7v9qwo,1.9333333333333331,low,1,2018-07-12 22:56:16+00:00,19
2018-06-01 00:00:00+00:00,AZHnpyIJ8YeikcY7eC_a,0.3333333333333333,info,10,2018-05-31 23:18:42+00:00,0
2017-10-01 00:00:00+00:00,AZHnpyYx8YeikcY7eC_j,0.3333333333333333,info,10,2017-09-08 17:40:43+00:00,22
2018-06-01 00:00:00+00:00,AZHnpyaH8YeikcY7eC_l,1.0,low,15,2018-05-31 23:18:42+00:00,0
2018-06-01 00:00:00+00:00,AZHnpyaH8YeikcY7eC_p,1.0,low,15,2018-05-31 23:18:42+00:00,0
2021-10-01 00:00:00+00:00,AZIFH-buVWiQvDVu_HRH,1.25,low,15,2021-09-07 17:47:00+00:00,23
2022-08-01 00:00:00+00:00,AZIlQd1EnMroJnOziKUT,1.25,low,15,2022-07-29 23:38:34+00:00,2
2019-02-01 00:00:00+00:00,AZIlQd3tnMroJnOziKUW,0.8666666666666667,info,2,2019-01-22 23:50:12+00:00,9
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKU0,3.75,medium,5,2024-09-24 18:06:34+00:00,6
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKUz,7.75,high,5,2024-09-24 18:06:34+00:00,6
2024-10-01 00:00:00+00:00,AZIlQfbAnMroJnOziKU1,7.0,high,20,2024-09-24 18:06:34+00:00,6
2024-10-01 00:00:00+00:00,AZIlQfbPnMroJnOziKU2,3.75,medium,5,2024-09-24 18:06:34+00:00,6
2018-12-01 00:00:00+00:00,AZLAalpvVrNh1ufgrLdD,0.3333333333333333,info,10,2018-11-17 02:02:41+00:00,13
2018-12-01 00:00:00+00:00,AZLjvTYzyTR5NnVSEQi1,0.3333333333333333,info,10,2018-11-12 21:57:28+00:00,18
2024-11-01 00:00:00+00:00,AZLjvTa4yTR5NnVSEQi6,1.25,low,15,2024-10-31 17:46:03+00:00,0
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv-,1.95,low,1,2024-11-28 18:48:10+00:00,2
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJv_,1.95,low,1,2024-11-28 18:48:10+00:00,2
2024-12-01 00:00:00+00:00,AZN1J1Z_qPrYZHMBqJwA,1.95,low,1,2024-11-28 18:48:10+00:00,2
2024-12-01 00:00:00+00:00,AZN5phrQA7FbocFHFRWK,1.75,low,5,2024-11-29 20:24:00+00:00,1
2018-03-01 00:00:00+00:00,AZOLYO2D2vcmJlCxpCcb,7.0,high,15,2018-02-03 00:50:07+00:00,25
2018-03-01 00:00:00+00:00,AZOLYO2D2vcmJlCxpCcc,7.0,high,15,2018-02-03 00:50:07+00:00,25
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcR,1.9,low,2,2023-04-06 20:45:23+00:00,24
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcS,1.9,low,2,2023-04-06 20:45:23+00:00,24
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcT,1.9,low,2,2023-04-20 18:18:48+00:00,10
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcU,1.9,low,2,2023-04-20 18:18:48+00:00,10
2021-05-01 00:00:00+00:00,AZOLYPDQ2vcmJlCxpCdC,1.9,low,2,2021-04-14 02:11:34+00:00,16
2021-08-01 00:00:00+00:00,AZOLYPDn2vcmJlCxpCdD,1.9,low,2,2021-07-01 00:15:56+00:00,30
2023-09-01 00:00:00+00:00,AZOLYPNY2vcmJlCxpCdZ,1.9,low,2,2023-08-28 22:57:33+00:00,3
2021-05-01 00:00:00+00:00,AZOLYRG32vcmJlCxpCeM,1.9,low,2,2021-04-09 15:43:16+00:00,21
2020-05-01 00:00:00+00:00,AZOLYRGK2vcmJlCxpCeL,1.8666666666666667,low,2,2020-04-28 17:36:29+00:00,2
2024-04-01 00:00:00+00:00,AZOLYRm_2vcmJlCxpCeW,7.25,high,15,2022-12-02 00:17:13+00:00,485
2020-01-01 00:00:00+00:00,AZOLYSVE2vcmJlCxpCen,7.0,high,15,2019-12-06 23:17:11+00:00,25
2020-02-01 00:00:00+00:00,AZOLYSVa2vcmJlCxpCer,1.8666666666666667,low,2,2020-01-24 21:20:25+00:00,7
2020-03-01 00:00:00+00:00,AZOLYSb02vcmJlCxpCew,1.8666666666666667,low,2,2020-02-13 18:22:50+00:00,16
2020-05-01 00:00:00+00:00,AZOLYTXf2vcmJlCxpCe2,1.8666666666666667,low,2,2020-04-24 22:54:58+00:00,6
2020-05-01 00:00:00+00:00,AZOLYTXf2vcmJlCxpCe3,1.8666666666666667,low,2,2020-04-24 22:54:58+00:00,6
2020-05-01 00:00:00+00:00,AZOLYTXf2vcmJlCxpCe4,1.8666666666666667,low,2,2020-04-24 22:54:58+00:00,6
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uib,1.0,low,20,2024-12-18 21:13:57+00:00,13
2025-01-01 00:00:00+00:00,AZPcGz26x4TW4Sgx-uic,3.0,medium,20,2024-12-18 19:27:57+00:00,13
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uiZ,0.9,info,2,2024-12-18 19:27:57+00:00,13
2025-01-01 00:00:00+00:00,AZPcGzuhx4TW4Sgx-uia,3.75,medium,5,2024-12-18 19:27:57+00:00,13
2020-07-01 00:00:00+00:00,AZTxM3B1H5-zNsbPck5F,0.8666666666666667,info,2,2020-06-23 17:46:03+00:00,7
2020-07-01 00:00:00+00:00,AZTxM3B1H5-zNsbPck5H,0.8666666666666667,info,2,2020-06-23 17:46:03+00:00,7
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5R,1.95,low,1,2025-01-30 06:30:53+00:00,1
2025-02-01 00:00:00+00:00,AZTxM3OKH5-zNsbPck5S,1.95,low,1,2025-01-30 06:30:53+00:00,1
2019-07-01 00:00:00+00:00,AZUWL0Bc36iphIe0EWZU,0.8666666666666667,info,2,2019-06-11 23:14:00+00:00,19
2019-07-01 00:00:00+00:00,AZUWL0Bc36iphIe0EWZV,0.8666666666666667,info,2,2019-06-11 23:14:00+00:00,19
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZo,0.9,info,2,2024-10-31 17:46:03+00:00,0
2024-11-01 00:00:00+00:00,AZUWL0E836iphIe0EWZq,0.9,info,2,2024-10-31 17:46:03+00:00,0
2019-02-01 00:00:00+00:00,AZUWL0Ef36iphIe0EWZn,0.8666666666666667,info,2,2019-01-29 18:51:23+00:00,2
2019-11-01 00:00:00+00:00,AZUWL0X536iphIe0EWaA,0.8666666666666667,info,2,2019-10-24 03:37:28+00:00,7
2019-05-01 00:00:00+00:00,AZUWL0Zn36iphIe0EWaF,0.8666666666666667,info,2,2019-04-19 22:03:49+00:00,11
2022-02-01 00:00:00+00:00,AZUWL0aa36iphIe0EWaI,0.9,info,2,2022-01-21 21:16:43+00:00,10
2019-11-01 00:00:00+00:00,AZUWL0at36iphIe0EWaJ,0.8666666666666667,info,2,2019-10-21 18:15:43+00:00,10
2019-12-01 00:00:00+00:00,AZUWL0bJ36iphIe0EWaM,0.8666666666666667,info,2,2019-11-26 18:47:24+00:00,4
2019-12-01 00:00:00+00:00,AZUWL0bJ36iphIe0EWaN,0.8666666666666667,info,2,2019-11-26 18:47:24+00:00,4
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaS,0.9,info,2,2021-11-12 19:38:10+00:00,18
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaT,0.9,info,2,2021-11-12 19:38:10+00:00,18
2022-01-01 00:00:00+00:00,AZUWL0do36iphIe0EWaV,0.9,info,2,2021-12-22 22:40:42+00:00,9
2019-04-01 00:00:00+00:00,AZUWL0fW36iphIe0EWac,0.8666666666666667,info,2,2019-03-26 21:51:29+00:00,5
2024-04-01 00:00:00+00:00,AZUWL0h636iphIe0EWak,0.9,info,2,2024-03-25 22:30:19+00:00,6
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWad,0.9,info,2,2022-03-31 15:46:43+00:00,0
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWae,0.9,info,2,2022-03-31 15:46:43+00:00,0
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWaf,0.9,info,2,2022-03-31 15:46:43+00:00,0
2023-02-01 00:00:00+00:00,AZUWL0kZ36iphIe0EWaq,0.9,info,2,2023-01-25 22:06:55+00:00,6
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWas,0.9,info,2,2021-11-12 19:38:10+00:00,18
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWat,0.9,info,2,2021-11-12 19:38:10+00:00,18
2018-01-01 00:00:00+00:00,AZUWL0l636iphIe0EWa3,0.8666666666666667,info,2,2017-12-14 23:22:14+00:00,17
2018-01-01 00:00:00+00:00,AZUWL0l636iphIe0EWa4,0.8666666666666667,info,2,2017-12-14 23:22:14+00:00,17
2018-01-01 00:00:00+00:00,AZUWL0nd36iphIe0EWa-,0.8666666666666667,info,2,2017-12-14 23:22:14+00:00,17
2018-01-01 00:00:00+00:00,AZUWL0nd36iphIe0EWa9,0.8666666666666667,info,2,2017-12-14 23:22:14+00:00,17
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWa_,0.9,info,2,2023-03-24 16:49:07+00:00,7
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWbA,0.9,info,2,2023-03-24 16:49:07+00:00,7
2017-12-01 00:00:00+00:00,AZUWL0pW36iphIe0EWbC,0.8666666666666667,info,2,2017-11-14 02:06:40+00:00,16
2018-04-01 00:00:00+00:00,AZUWL0pW36iphIe0EWbD,0.8666666666666667,info,2,2018-03-05 21:18:15+00:00,26
2020-07-01 00:00:00+00:00,AZUWL1GO36iphIe0EWbN,0.8666666666666667,info,2,2020-06-22 20:09:15+00:00,8
2022-02-01 00:00:00+00:00,AZUWLw1436iphIe0EWV2,0.9,info,2,2022-01-26 02:03:01+00:00,5
2018-12-01 00:00:00+00:00,AZUWLw3j36iphIe0EWV8,0.8666666666666667,info,2,2018-11-30 21:42:53+00:00,0
2018-12-01 00:00:00+00:00,AZUWLw3j36iphIe0EWV9,0.8666666666666667,info,2,2018-11-30 21:42:53+00:00,0
2020-11-01 00:00:00+00:00,AZUWLw5a36iphIe0EWV_,0.9,info,2,2020-10-30 19:13:31+00:00,1
2022-03-01 00:00:00+00:00,AZUWLw7I36iphIe0EWWF,0.9,info,2,2022-02-24 18:54:49+00:00,4
2024-05-01 00:00:00+00:00,AZUWLw8d36iphIe0EWWG,0.9,info,2,2024-04-30 15:09:53+00:00,0
2024-01-01 00:00:00+00:00,AZUWLwpy36iphIe0EWVP,0.9,info,2,2023-12-22 00:47:46+00:00,9
2021-04-01 00:00:00+00:00,AZUWLwwS36iphIe0EWVg,0.9,info,2,2021-03-18 16:28:27+00:00,13
2020-08-01 00:00:00+00:00,AZUWLwxT36iphIe0EWVi,0.8666666666666667,info,2,2020-07-16 17:23:48+00:00,15
2018-02-01 00:00:00+00:00,AZUWLx9d36iphIe0EWXB,0.8666666666666667,info,2,2018-01-05 19:17:13+00:00,26
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWL,0.9,info,2,2022-06-10 17:04:35+00:00,20
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWM,0.9,info,2,2022-06-10 17:04:35+00:00,20
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWQ,0.9,info,2,2021-09-10 23:56:47+00:00,20
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWR,0.9,info,2,2021-09-10 23:56:47+00:00,20
2022-12-01 00:00:00+00:00,AZUWLx_r36iphIe0EWXL,0.9,info,2,2022-11-23 21:43:42+00:00,7
2018-11-01 00:00:00+00:00,AZUWLxbE36iphIe0EWWn,0.8666666666666667,info,2,2018-10-23 21:24:09+00:00,8
2022-01-01 00:00:00+00:00,AZUWLxbX36iphIe0EWWo,0.9,info,2,2021-12-17 20:32:03+00:00,14
2019-05-01 00:00:00+00:00,AZUWLxge36iphIe0EWWq,0.8666666666666667,info,2,2019-04-11 23:21:46+00:00,19
2019-05-01 00:00:00+00:00,AZUWLxge36iphIe0EWWr,0.8666666666666667,info,2,2019-04-11 23:21:46+00:00,19
2023-03-01 00:00:00+00:00,AZUWLxhB36iphIe0EWWu,0.9,info,2,2023-02-06 19:39:04+00:00,22
2022-04-01 00:00:00+00:00,AZUWLxjc36iphIe0EWW6,0.9,info,2,2022-03-28 21:21:59+00:00,3
2022-12-01 00:00:00+00:00,AZUWLy8t36iphIe0EWYC,0.9,info,2,2022-11-30 22:47:05+00:00,0
2022-12-01 00:00:00+00:00,AZUWLy9e36iphIe0EWYD,0.9,info,2,2022-11-23 21:43:42+00:00,7
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXO,0.9,info,2,2022-04-27 00:30:41+00:00,3
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXP,0.9,info,2,2022-04-27 00:30:41+00:00,3
2022-02-01 00:00:00+00:00,AZUWLyAl36iphIe0EWXQ,0.9,info,2,2022-01-29 01:46:54+00:00,2
2019-10-01 00:00:00+00:00,AZUWLyCl36iphIe0EWXR,0.8666666666666667,info,2,2019-09-17 17:07:47+00:00,13
2019-10-01 00:00:00+00:00,AZUWLyCl36iphIe0EWXS,0.8666666666666667,info,2,2019-09-17 17:07:47+00:00,13
2023-11-01 00:00:00+00:00,AZUWLyD836iphIe0EWXU,0.9,info,2,2023-10-23 23:19:43+00:00,8
2020-07-01 00:00:00+00:00,AZUWLyDm36iphIe0EWXT,0.8666666666666667,info,2,2020-06-23 17:46:03+00:00,7
2022-03-01 00:00:00+00:00,AZUWLyEq36iphIe0EWXV,0.9,info,2,2022-02-22 23:04:11+00:00,6
2018-07-01 00:00:00+00:00,AZUWLyHC36iphIe0EWXb,0.8666666666666667,info,2,2018-06-18 19:06:16+00:00,12
2020-09-01 00:00:00+00:00,AZUWLyM336iphIe0EWXe,0.8666666666666667,info,2,2020-08-26 22:24:27+00:00,5
2023-09-01 00:00:00+00:00,AZUWLyTA36iphIe0EWXf,0.9,info,2,2023-08-29 15:46:20+00:00,2
2021-02-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,0.9,info,2,2021-01-06 18:31:40+00:00,25
2021-02-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,0.9,info,2,2021-01-06 18:31:40+00:00,25
2021-02-01 00:00:00+00:00,AZUWLygN36iphIe0EWXo,0.9,info,2,2021-01-06 18:31:40+00:00,25
2020-06-01 00:00:00+00:00,AZUWLypl36iphIe0EWXr,0.8666666666666667,info,2,2020-05-27 20:38:39+00:00,4
2020-06-01 00:00:00+00:00,AZUWLypl36iphIe0EWXs,0.8666666666666667,info,2,2020-05-27 20:38:39+00:00,4
2024-11-01 00:00:00+00:00,AZUWLytz36iphIe0EWXv,0.9,info,2,2024-10-31 20:16:28+00:00,0
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZJ,0.9,info,2,2023-06-27 18:12:37+00:00,3
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZK,0.9,info,2,2023-06-27 18:12:37+00:00,3
2024-09-01 00:00:00+00:00,AZUWLz1X36iphIe0EWZG,0.9,info,2,2024-08-27 18:05:34+00:00,4
2022-12-01 00:00:00+00:00,AZUWLz3S36iphIe0EWZL,0.9,info,2,2022-11-23 21:43:42+00:00,7
2017-08-01 00:00:00+00:00,AZUWLzAr36iphIe0EWYI,0.8666666666666667,info,2,2017-07-21 00:59:29+00:00,10
2023-06-01 00:00:00+00:00,AZUWLzjB36iphIe0EWYJ,0.9,info,2,2023-05-18 00:57:19+00:00,13
2023-01-01 00:00:00+00:00,AZUWLzkI36iphIe0EWYT,0.9,info,2,2022-12-14 19:49:59+00:00,17
2024-09-01 00:00:00+00:00,AZUWLzlW36iphIe0EWYc,0.9,info,2,2024-08-30 05:39:35+00:00,1
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYq,0.9,info,2,2022-12-14 19:49:59+00:00,17
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYr,0.9,info,2,2022-12-14 19:49:59+00:00,17
2022-06-01 00:00:00+00:00,AZUWLzoQ36iphIe0EWYv,0.9,info,2,2022-05-17 16:39:56+00:00,14
2019-08-01 00:00:00+00:00,AZUWLzxQ36iphIe0EWY7,0.8666666666666667,info,2,2019-07-11 23:41:38+00:00,20
2019-08-01 00:00:00+00:00,AZUWLzxQ36iphIe0EWY8,0.8666666666666667,info,2,2019-07-11 23:41:38+00:00,20
2023-01-01 00:00:00+00:00,AZUWLzyX36iphIe0EWY-,0.9,info,2,2022-12-16 21:30:53+00:00,15
2025-02-01 00:00:00+00:00,AZUfZqVBKtSkhdc-WL--,3.9,medium,2,2025-01-31 18:19:12+00:00,0
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhg_,15.5,blocker,10,2025-02-26 05:52:52+00:00,2
2025-03-01 00:00:00+00:00,AZVA3oxYVVsZ_jYNUhhA,0.9,info,2,2025-02-26 05:52:52+00:00,2
2025-03-01 00:00:00+00:00,AZVExhXgUPviI_xz-uZd,0.9,info,2,2025-02-27 00:04:59+00:00,1
2025-02-01 00:00:00+00:00,AZVExhZeUPviI_xz-uZe,0.9,info,2,2025-01-29 23:50:59+00:00,2
2025-03-01 00:00:00+00:00,AZVdfm9nUXLhTExiOTA9,3.0,medium,20,2025-02-28 23:43:07+00:00,0
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2U,1.95,low,1,2024-04-24 23:43:15+00:00,6
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2V,1.95,low,1,2024-04-24 23:43:15+00:00,6
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2W,1.95,low,1,2023-01-25 22:06:55+00:00,6
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2X,1.95,low,1,2023-01-25 22:06:55+00:00,6
2024-01-01 00:00:00+00:00,AZX5OMr3-RKOXIq8Jy2b,1.95,low,1,2023-12-15 18:44:51+00:00,16
2023-02-01 00:00:00+00:00,AZX5OMrW-RKOXIq8Jy2Z,1.95,low,1,2023-01-25 22:06:55+00:00,6
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dm,0.9851851851851852,info,2,2025-03-28 01:33:22+00:00,3
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Dn,0.9851851851851852,info,2,2025-03-28 01:33:22+00:00,3
2025-04-01 00:00:00+00:00,AZXacWyKMJgS6RpgV0Do,3.962962962962963,medium,5,2025-03-28 01:33:22+00:00,3
2025-04-01 00:00:00+00:00,AZXp2g-Vmz7Q4bmkcJv6,1.9925925925925927,low,1,2025-03-27 19:26:49+00:00,4
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xY,0.9851851851851852,info,2,2025-04-29 05:21:57+00:00,1
2025-05-01 00:00:00+00:00,AZaADT4UoKB3LvCCz2xZ,0.9851851851851852,info,2,2025-04-29 05:21:57+00:00,1
2025-05-01 00:00:00+00:00,AZaADTySoKB3LvCCz2xW,0.9851851851851852,info,2,2025-04-29 01:50:27+00:00,1
2025-05-01 00:00:00+00:00,AZaOO94ORzY-K024VR-5,7.955555555555556,high,6,2025-04-29 23:45:48+00:00,1
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBV,7.940740740740741,high,8,2025-05-23 20:46:40+00:00,8
2025-06-01 00:00:00+00:00,AZc9R9rGoh1-NT4cCCBX,7.940740740740741,high,8,2025-05-23 20:46:40+00:00,8
2025-06-01 00:00:00+00:00,AZcjjQXweYx_fPjtUDIM,7.962962962962963,high,5,2025-05-24 01:17:53+00:00,7
2025-06-01 00:00:00+00:00,AZcjjQYTeYx_fPjtUDIN,1.851851851851852,low,20,2025-05-24 01:17:53+00:00,7
2017-07-01 00:00:00+00:00,AZdCsuIuLnYlTxqC0rnW,0.3333333333333333,info,10,2017-06-28 16:52:27+00:00,2
2017-12-01 00:00:00+00:00,AZdbKlEEpVnUlWOCbur4,0.3333333333333333,info,10,2017-11-14 18:54:56+00:00,16
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE02,3.851851851851852,medium,20,2025-06-25 17:36:15+00:00,5
2025-07-01 00:00:00+00:00,AZeoON8zpWpDxxNZPE03,3.7777777777777777,medium,30,2025-06-25 17:36:15+00:00,5
2025-07-01 00:00:00+00:00,AZeoOOGUpWpDxxNZPE04,3.7777777777777777,medium,30,2025-06-24 22:55:48+00:00,6
2025-07-01 00:00:00+00:00,AZeoOOwapWpDxxNZPE05,0.9851851851851852,info,2,2025-06-25 17:36:15+00:00,5
2020-01-01 00:00:00+00:00,AZfCaEtGkGiClkN7nmmJ,1.8666666666666667,low,2,2019-12-20 17:25:16+00:00,11
2025-11-01 00:00:00+00:00,AZgLinIitCyNV8PB4zyY,15.925925925925926,blocker,10,2025-07-15 00:27:23+00:00,108
2025-08-01 00:00:00+00:00,AZhhzaIMSnxZU9dfTi3n,3.925925925925926,medium,10,2025-07-31 18:29:10+00:00,0
2025-08-01 00:00:00+00:00,AZhhzaNESnxZU9dfTi3o,3.925925925925926,medium,10,2025-07-31 18:29:10+00:00,0
2025-08-01 00:00:00+00:00,AZhhzaOmSnxZU9dfTi3p,3.851851851851852,medium,20,2025-07-31 18:29:10+00:00,0
2025-08-01 00:00:00+00:00,AZhhzaapSnxZU9dfTi33,3.962962962962963,medium,5,2025-07-31 18:29:10+00:00,0
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9K,1.851851851851852,low,20,2025-08-28 20:39:17+00:00,3
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9L,3.888888888888889,medium,15,2025-08-28 20:39:17+00:00,3
2025-09-01 00:00:00+00:00,AZjydkJUhon5GyfEwx9M,3.851851851851852,medium,20,2025-08-28 20:39:17+00:00,3
2025-09-01 00:00:00+00:00,AZjydkKphon5GyfEwx9N,3.888888888888889,medium,15,2025-08-28 20:39:17+00:00,3
2025-10-01 00:00:00+00:00,AZmcopNc0ENoPaHqgRkb,3.7777777777777777,medium,30,2025-09-30 21:42:15+00:00,0
2025-10-01 00:00:00+00:00,AZmcopNc0ENoPaHqgRkc,3.7777777777777777,medium,30,2025-09-30 21:42:15+00:00,0
2025-10-01 00:00:00+00:00,AZmcopP80ENoPaHqgRkg,0.9851851851851852,info,2,2025-09-30 21:42:15+00:00,0
2025-10-01 00:00:00+00:00,AZmcopP80ENoPaHqgRkh,0.9851851851851852,info,2,2025-09-30 21:42:15+00:00,0
2023-10-01 00:00:00+00:00,AZn0Nmr_QS-CEYFeVlPa,1.9,low,2,2023-09-29 00:45:57+00:00,1
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb17,1.95,low,1,2024-02-29 16:49:56+00:00,0
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb18,1.95,low,1,2024-02-29 16:49:56+00:00,0
2022-10-01 00:00:00+00:00,AZonnnyFWBrdVJ9mm2Wp,1.95,low,1,2022-09-15 22:40:12+00:00,15
2025-11-01 00:00:00+00:00,AZpLVakMcoDPyZdpNJgD,1.962962962962963,low,5,2025-10-31 23:31:09+00:00,0
2025-11-01 00:00:00+00:00,AZpRUNcKn3ZqF2pf26JW,1.9851851851851847,low,2,2025-10-31 20:54:59+00:00,0
2025-11-01 00:00:00+00:00,AZpRUNg5n3ZqF2pf26Jh,1.962962962962963,low,5,2025-10-31 20:54:59+00:00,0
2025-11-01 00:00:00+00:00,AZpRUNhSn3ZqF2pf26Jn,1.9925925925925927,low,1,2025-10-31 20:54:59+00:00,0
2025-12-01 00:00:00+00:00,AZq965JRXp81zE1Tx8_3,0.9851851851851852,info,2,2025-11-26 01:01:39+00:00,4
2025-12-01 00:00:00+00:00,AZrC3kqFKPNKgWPZPfKD,0.9851851851851852,info,2,2025-11-26 19:34:51+00:00,4
