time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss
771,4.92,-0.25393335999999994,1,2048,2,,,,,,,,,,
573,4.92,-0.13190000999999996,2,4096,7,0.387451171875,0.018774522,0.3383434048620984,10,0.2,0.17716199159622192,-0.031165853950369637,-0.0011723041534423828,0.0003,-4.559539631009102
528,4.9,-0.09403337,3,6144,11,0.443212890625,0.020983804,0.3298672029748559,20,0.2,0.10455480217933655,-0.0380474171586684,-0.0022295713424682617,0.0003,-4.5383836209774016
509,4.88,-0.15923334999999997,4,8192,16,0.481298828125,0.02053283,0.2764999528648332,30,0.2,0.0036372579634189606,-0.04023488267121138,-0.00025725364685058594,0.0003,-4.524589721858502
496,4.82,-0.13153338,5,10240,20,0.415380859375,0.018768918,0.34458470235113053,40,0.2,0.19964706897735596,-0.03487454295900534,0.00021964311599731445,0.0003,-4.51379858404398
488,4.8,-0.14043337999999997,6,12288,25,0.407861328125,0.021821018,0.4108993681613356,50,0.2,0.14370372891426086,-0.032629678292141764,2.1159648895263672e-05,0.0003,-4.488528533279895
483,4.76,-0.12600004999999995,7,14336,29,0.381884765625,0.022222899,0.42987051643431184,60,0.2,0.17299878597259521,-0.03264491420268314,4.285573959350586e-05,0.0003,-4.466081500053406
482,4.86,0.015266610000000014,8,16384,33,0.412744140625,0.019802172,0.4399312621448189,70,0.2,0.2045174241065979,-0.035121163484291174,0.00014960765838623047,0.0003,-4.427372989058495
481,4.68,-0.12213338999999995,9,18432,38,0.390869140625,0.019318737,0.4393444123677909,80,0.2,0.11762429028749466,-0.0322097211406799,4.45246696472168e-05,0.0003,-4.383627262711525
480,4.79,-0.02363337999999999,10,20480,42,0.342236328125,0.019387338,0.5464026557747275,90,0.2,0.3392010033130646,-0.02729972441738937,4.780292510986328e-05,0.0003,-4.337204523384571
478,4.82,0.14893330000000002,11,22528,47,0.39208984375,0.020307185,0.5624327071476728,100,0.2,0.18077945709228516,-0.03399077701469651,0.00014275312423706055,0.0003,-4.315590897202492
477,4.75,0.07856659,12,24576,51,0.3453125,0.018861946,0.4899468492716551,110,0.2,0.18435227870941162,-0.03033105459981016,0.0009737610816955566,0.0003,-4.283616405725479
475,4.71,0.08753326000000002,13,26624,55,0.345849609375,0.019821715,0.5458921271376311,120,0.2,0.34240537881851196,-0.0236701379501028,0.007560431957244873,0.0003,-4.22102581858635
474,4.79,0.27533327,14,28672,60,0.32822265625,0.01841924,0.6581476801075041,130,0.2,0.3153027296066284,-0.026468240072426853,0.04441416263580322,0.0003,-4.20082361549139
471,4.73,0.15479994000000002,15,30720,65,0.25224609375,0.019124083,0.5525675241369754,140,0.2,0.2840830683708191,-0.02087842534383526,0.06220090389251709,0.0003,-4.215380299091339
469,4.8,0.36633328,16,32768,69,0.301513671875,0.01817891,0.6716197359375655,150,0.2,0.30364149808883667,-0.02850648167077452,0.08342903852462769,0.0003,-4.176025781035423
469,4.85,0.4817332900000001,17,34816,74,0.291015625,0.018000234,0.5759752581827342,160,0.2,0.2214667648077011,-0.03710593291616533,0.10748237371444702,0.0003,-4.152985210716724
468,4.89,0.5788999500000002,18,36864,78,0.2990234375,0.019706523,0.5733336338773369,170,0.2,0.171559676527977,-0.03980385774048045,0.11214560270309448,0.0003,-4.093536093831062
466,4.85,0.63899995,19,38912,83,0.301513671875,0.018838849,0.532996931578964,180,0.2,0.29995089769363403,-0.03712215107079828,0.12765610218048096,0.0003,-4.004067809134722
465,4.86,0.8029999799999998,20,40960,88,0.31826171875,0.018802881,0.5410129736177623,190,0.2,0.2414521872997284,-0.040955418767407534,0.15348708629608154,0.0003,-3.8999218113720415
464,4.94,0.7429999799999999,21,43008,92,0.326806640625,0.020561043,0.387547252047807,200,0.2,0.10845895856618881,-0.03649662657117005,0.2575945258140564,0.0003,-3.8751599602401257
464,4.9,0.8968666199999998,22,45056,97,0.3783203125,0.021326024,0.3516226855572313,210,0.2,0.19893620908260345,-0.03169258054549573,0.3058699369430542,0.0003,-3.8416673935949803
464,4.94,1.05796661,23,47104,101,0.361474609375,0.020719973,0.37859634491614996,220,0.2,0.10458282381296158,-0.026453057772596367,0.34651094675064087,0.0003,-3.7781343176960944
464,4.74,0.7522332899999998,24,49152,105,0.327294921875,0.020848067,0.34648168003186586,230,0.2,0.13363710045814514,-0.023483385660802013,0.3772955536842346,0.0003,-3.6413424707949162
465,4.81,0.9412665999999998,25,51200,109,0.26533203125,0.01944555,0.38960473753977565,240,0.2,0.1687380075454712,-0.024343183897872222,0.3649064898490906,0.0003,-3.6272558867931366
