time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1083,4.85,-0.4066999999999998,,,,,,,,,,
5,4096,2,709,4.87,-0.3869999999999998,-0.025097651651594787,0.2,-0.007218599319458008,0.0003,10,0.018688247,0.16607388854026794,-4.247637332975865,0.303031962516252,0.338818359375
9,6144,3,636,4.91,-0.22819999999999996,-0.025394216121640056,0.2,-0.001977086067199707,0.0003,20,0.017065812,0.1533990502357483,-4.237953168153763,0.35071067083626983,0.312646484375
13,8192,4,605,4.84,-0.42649999999999977,-0.028310164582217114,0.2,0.002121150493621826,0.0003,30,0.017683463,0.10309325158596039,-4.232961672544479,0.31341977620031686,0.369873046875
17,10240,5,589,4.76,-0.4654999999999999,-0.02410568680788856,0.2,-0.0031194686889648438,0.0003,40,0.018498566,0.1232680231332779,-4.233922810852528,0.34979497068561616,0.313525390625
21,12288,6,577,4.73,-0.5248999999999998,-0.02644614257151261,0.2,0.0025983452796936035,0.0003,50,0.018409517,0.11821451783180237,-4.231529378890992,0.31861787161324173,0.366845703125
25,14336,7,570,4.85,-0.22759999999999997,-0.022441995271947235,0.2,0.0044190287590026855,0.0003,60,0.017187,0.08846507966518402,-4.219074982404709,0.35246028900146487,0.291015625
28,16384,8,565,4.88,-0.28759999999999997,-0.02394986474828329,0.2,0.004788517951965332,0.0003,70,0.017620007,0.12478847801685333,-4.207139024138451,0.3220152564579621,0.31181640625
32,18432,9,562,4.8,-0.4061999999999998,-0.025187738804379477,0.2,-0.00034546852111816406,0.0003,80,0.01746531,0.15672890841960907,-4.19947439879179,0.3275620647938922,0.343359375
36,20480,10,557,4.88,-0.28759999999999997,-0.02350341100245714,0.2,0.0036795735359191895,0.0003,90,0.01618864,0.13629131019115448,-4.204729488492012,0.3937100457027555,0.265087890625
40,22528,11,555,4.83,-0.24729999999999996,-0.02289215447672177,0.2,0.004229366779327393,0.0003,100,0.01716658,0.21767227351665497,-4.2050979539752005,0.33903185464441776,0.298828125
44,24576,12,553,4.91,-0.16849999999999998,-0.02336669773212634,0.2,0.0007486939430236816,0.0003,110,0.017408874,0.18786202371120453,-4.209296387434006,0.35973613599780946,0.30517578125
48,26624,13,551,4.78,-0.4258999999999999,-0.022036164268502034,0.2,0.0031147003173828125,0.0003,120,0.01892004,0.1243366003036499,-4.208968555927276,0.25244014053605496,0.3458984375
52,28672,14,549,4.83,-0.3865999999999998,-0.026752315880730747,0.2,0.0018054842948913574,0.0003,130,0.018512387,0.20436277985572815,-4.193021050095558,0.3487392354989424,0.326123046875
55,30720,15,548,4.86,-0.30729999999999996,-0.023282344031031244,0.2,0.0032594799995422363,0.0003,140,0.017517764,0.14262272417545319,-4.200740571320057,0.404230524552986,0.281201171875
59,32768,16,547,4.88,-0.30749999999999994,-0.02775893494836055,0.2,0.004904329776763916,0.0003,150,0.018970624,0.11373734474182129,-4.204496856033802,0.3331286990083754,0.366796875
63,34816,17,546,4.83,-0.3666999999999998,-0.023582238118979148,0.2,0.004505336284637451,0.0003,160,0.01800452,0.14293743669986725,-4.202288606762886,0.34886702506337314,0.306689453125
67,36864,18,545,4.86,-0.3868999999999999,-0.026603120766230857,0.2,0.00446552038192749,0.0003,170,0.019449435,0.17802420258522034,-4.195882108807564,0.3390180797316134,0.34931640625
71,38912,19,545,4.84,-0.3468999999999997,-0.021531290526036174,0.2,0.003866851329803467,0.0003,180,0.016833704,0.12798239290714264,-4.195301368832588,0.30898003621259706,0.2927734375
75,40960,20,544,4.86,-0.3271999999999998,-0.02064884461578913,0.2,0.005510210990905762,0.0003,190,0.016266027,0.08090248703956604,-4.183854050934315,0.3478814070113003,0.26474609375
79,43008,21,543,4.93,-0.3477999999999997,-0.027158963851979932,0.2,0.005401611328125,0.0003,200,0.018939555,0.2215244323015213,-4.2114776313304905,0.3919750528410077,0.33701171875
82,45056,22,543,4.84,-0.3866999999999999,-0.022684706313884816,0.2,0.0006409287452697754,0.0003,210,0.01664447,0.14627084136009216,-4.201290872693062,0.3571847700048238,0.27119140625
86,47104,23,542,4.79,-0.3264999999999998,-0.02285535850096494,0.2,0.0032059550285339355,0.0003,220,0.015850805,0.1845000684261322,-4.213643550872803,0.39278536234050987,0.254443359375
90,49152,24,542,4.87,-0.2874999999999999,-0.02579019088880159,0.2,0.005370736122131348,0.0003,230,0.018804194,0.2465783804655075,-4.2176811799407,0.34056329508312044,0.320849609375
94,51200,25,541,4.78,-0.36619999999999986,-0.02604719565133564,0.2,0.005711734294891357,0.0003,240,0.016694142,0.1638495773077011,-4.204129599034786,0.33637510212138294,0.3021484375
