rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,train/n_updates,train/policy_gradient_loss
4.59,2,2048,-0.48083339999999986,891,1,,,,,,,,,,
4.61,6,4096,-0.41366672,621,2,0.9122110236436128,-8.940696716308594e-06,0.0003,0.176416015625,-3.1225222438573836,0.015588006,0.4710802137851715,0.2,10,-0.023795929583138788
4.54,10,6144,-0.26783341999999993,559,3,0.9027398973703384,-0.02456045150756836,0.0003,0.189892578125,-3.1040946505963802,0.014200926,0.4463413953781128,0.2,20,-0.026331369305262343
4.65,16,8192,-0.14743341,492,4,0.9414883110672235,-0.008015155792236328,0.0003,0.194970703125,-3.0875735506415367,0.016420413,0.39278751611709595,0.2,30,-0.027194487149245106
4.79,20,10240,0.06019990000000001,489,5,0.9886691628023982,0.004336833953857422,0.0003,0.13388671875,-3.0669237695634366,0.011618203,0.4500752091407776,0.2,40,-0.022877551906276494
4.71,25,12288,0.044833200000000024,487,6,0.9794785611331462,-0.022559404373168945,0.0003,0.207080078125,-3.04928320646286,0.016097695,0.37163230776786804,0.2,50,-0.031015008888789452
4.68,30,14336,0.22833319000000007,466,7,1.0292134257033467,0.016637682914733887,0.0003,0.19912109375,-2.996876762807369,0.015752163,0.535094141960144,0.2,60,-0.03416632414737251
4.65,35,16384,0.22363318999999998,466,8,0.8915839759632945,0.05193299055099487,0.0003,0.257470703125,-2.937473448365927,0.018745702,0.4485192596912384,0.2,70,-0.03656595930660842
