time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1154,4.03,-1.5129,,,,,,,,,,
5,4096,2,795,4.15,-1.3748000000000002,-0.02245035942469258,0.2,-0.002116084098815918,0.0003,10,0.008850057,0.3268010914325714,-2.1882655821740626,0.7181462744250894,0.075927734375
8,6144,3,720,4.25,-1.2166000000000001,-0.03363342155062128,0.2,-0.00266110897064209,0.0003,20,0.011287673,0.33517831563949585,-2.1813722304999827,0.7049269137904048,0.11416015625
11,8192,4,689,4.62,-0.8222999999999998,-0.03750206371187233,0.2,0.029625535011291504,0.0003,30,0.013453757,0.33892983198165894,-2.1517671644687653,0.7754351386800409,0.13017578125
15,10240,5,671,4.74,-0.7837,-0.03304328004596755,0.2,0.024651527404785156,0.0003,40,0.014221232,0.3763422667980194,-2.111495441943407,0.7419072259217501,0.160888671875
18,12288,6,661,4.6,-0.5832999999999998,-0.025884254690026864,0.2,-0.004670381546020508,0.0003,50,0.0124418475,0.29234880208969116,-2.069744526594877,0.6705064028501511,0.131103515625
21,14336,7,653,4.85,-0.38679999999999987,-0.026292291283607484,0.2,0.015726983547210693,0.0003,60,0.012746377,0.22629554569721222,-2.019694183021784,0.5797186780720949,0.17236328125
25,16384,8,647,4.82,-0.48599999999999993,-0.024395658235880545,0.2,0.0021009445190429688,0.0003,70,0.014063014,0.20110513269901276,-1.9834857635200023,0.508798519289121,0.16083984375
28,18432,9,642,4.89,-0.30759999999999993,-0.023161553527461364,0.2,0.017358481884002686,0.0003,80,0.017360281,0.20078766345977783,-1.954197220504284,0.41509966887533667,0.20078125
32,20480,10,638,4.93,-0.22839999999999994,-0.017298303988354746,0.2,0.008307695388793945,0.0003,90,0.02031653,0.10148364305496216,-1.9307937417179346,0.28712246171198785,0.24169921875
35,22528,11,635,4.96,-0.20879999999999999,-0.01783377222309355,0.2,0.00502622127532959,0.0003,100,0.018042395,0.08371780067682266,-1.905553875491023,0.2236463719862513,0.24833984375
38,24576,12,633,4.94,-0.2483999999999999,-0.01772981714166235,0.2,0.005780994892120361,0.0003,110,0.015578438,0.11463716626167297,-1.8835018131881953,0.24686362060601824,0.237646484375
42,26624,13,631,4.96,-0.20879999999999996,-0.013423252922075335,0.2,-0.0097275972366333,0.0003,120,0.019446168,0.08145691454410553,-1.881185444071889,0.19883434780640527,0.27099609375
45,28672,14,629,4.92,-0.2680999999999999,-0.015685086204030085,0.2,-0.0008256435394287109,0.0003,130,0.020273548,0.08803673833608627,-1.8698566831648349,0.1631767253707949,0.2638671875
48,30720,15,628,4.95,-0.16889999999999997,-0.017171746001986322,0.2,0.009868025779724121,0.0003,140,0.018668884,0.11420130729675293,-1.8600061997771262,0.2060713621584,0.270166015625
52,32768,16,627,4.97,-0.12929999999999997,-0.014282534731319175,0.2,-0.012395977973937988,0.0003,150,0.02282554,0.05006348714232445,-1.8487225119024515,0.11387392005162837,0.312841796875
55,34816,17,626,4.98,-0.08960000000000001,-0.010770328299258836,0.2,0.0049762725830078125,0.0003,160,0.018350583,0.09985718876123428,-1.8177447859197855,0.10338673257247137,0.3142578125
58,36864,18,625,5.0,-0.1097,-0.00876340414833976,0.2,0.0014140009880065918,0.0003,170,0.01744293,0.011494141072034836,-1.7979331474751234,0.053017740414543366,0.26533203125
62,38912,19,624,4.99,-0.08970000000000003,-0.01004457650706172,0.2,-0.005011558532714844,0.0003,180,0.025239723,0.024054324254393578,-1.79199177660048,0.08251627023400943,0.302197265625
65,40960,20,623,4.98,-0.1493,-0.014924110096762888,0.2,-0.009328007698059082,0.0003,190,0.03062373,0.08749459683895111,-1.7630850292742253,0.09313981697887357,0.359814453125
68,43008,21,623,4.99,-0.06979999999999999,-0.013776499559753574,0.2,-0.00802004337310791,0.0003,200,0.019554019,0.009901022538542747,-1.7616106986999511,0.12337435523222666,0.326513671875
72,45056,22,622,5.0,-0.04999999999999999,-0.008244845008448465,0.2,0.009073793888092041,0.0003,210,0.018595982,0.003576146438717842,-1.7349062878638506,0.07133077015696472,0.284814453125
75,47104,23,621,4.99,-0.08970000000000003,-0.012500468215148431,0.2,-0.016149282455444336,0.0003,220,0.019004153,0.014400376006960869,-1.715643298625946,0.02427950685173528,0.2826171875
79,49152,24,621,4.97,-0.10940000000000001,-0.007144086646439974,0.2,0.007093250751495361,0.0003,230,0.016783934,0.003131156787276268,-1.7086042512208224,0.034199774596436326,0.2873046875
82,51200,25,620,4.97,-0.0895,-0.01064526682603173,0.2,-0.01114964485168457,0.0003,240,0.018272348,-0.006523153744637966,-1.6773651380091905,0.0675820555041355,0.2751953125
