time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
947,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
668,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094237565994263,0.0003,nan,0.0,0.0,5.2475385148298415e-17,0.0003304600869504002
546,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094237565994263,0.0003,nan,0.0,0.0,4.336808689942018e-19,2.1338725057773457e-16
