time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
666,1,3,2048,1.0,-0.009999999999999998,,,,,,,,,,
530,2,7,4096,1.0,-0.009999999999999998,0.042541917,10,0.2,-4.24035982042551,0.0003,nan,-0.8701598428189754,0.206396484375,-0.8536957502365112,0.005534928193702998
500,3,12,6144,1.0,-0.009999999999999998,0.0003976302,20,0.2,-4.217632257938385,0.0003,nan,0.0,0.0,2.374836438612249e-15,3.6853387095497903e-16
