time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.37,934,2,1,-1.9440999999999997,,,,,,,,,,
4096,3.79,642,6,2,-1.8487999999999998,0.08149367570877075,10,0.2,0.0003,0.3725267815112602,-0.05776846408843994,0.020427715,-1.5985757920891046,0.185791015625,-0.03500945342821069
6144,4.13,507,12,3,-1.5935,0.11946459859609604,20,0.2,0.0003,0.34547612858004867,-0.037989139556884766,0.022893725,-1.5525408856570722,0.238623046875,-0.03892770809470676
8192,4.41,499,16,4,-1.2778999999999998,0.28926464915275574,30,0.2,0.0003,0.5944353238679468,0.02930891513824463,0.025073152,-1.463907578215003,0.249560546875,-0.04923918143613264
10240,4.58,498,20,5,-0.9213999999999999,0.40930554270744324,40,0.2,0.0003,0.760194200463593,0.031159281730651855,0.024711732,-1.3486708436161279,0.221728515625,-0.048656548495637254
12288,4.83,498,24,6,-0.38659999999999983,0.24587398767471313,50,0.2,0.0003,0.7548150509595871,0.030485928058624268,0.025268156,-1.2278139304369688,0.159033203125,-0.04136196925246623
14336,4.86,480,29,7,-0.38689999999999974,0.3046022653579712,60,0.2,0.0003,0.4485927354544401,0.01032179594039917,0.010800865,-1.1174567786976695,0.10478515625,-0.02235625626635738
16384,4.85,482,33,8,-0.3469999999999998,0.08030127733945847,70,0.2,0.0003,0.34670470622368155,0.0058762431144714355,0.010242855,-1.055913880839944,0.129248046875,-0.020327814483607654
