time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1135,3.93,-1.5517,,,,,,,,,,
5,4096,2,793,4.24,-1.3757000000000001,-0.02510618274391163,0.2,0.015921473503112793,0.0003,10,0.009289579,0.29130780696868896,-2.0735283009707928,0.6403418064117432,0.066943359375
8,6144,3,720,4.37,-1.3372,-0.038476782705402,0.2,0.015087425708770752,0.0003,20,0.014845375,0.34994059801101685,-2.0513093031942846,0.6954386057332158,0.14501953125
11,8192,4,691,4.64,-0.9817,-0.044464260328095404,0.2,0.027255237102508545,0.0003,30,0.01755019,0.3665294051170349,-2.0082845516502856,0.7645953400060534,0.180908203125
15,10240,5,673,4.71,-0.8032999999999998,-0.036426917559583674,0.2,-0.0066297054290771484,0.0003,40,0.016639497,0.3242006301879883,-1.9563054952770471,0.7537701271474362,0.169970703125
18,12288,6,663,4.8,-0.645,-0.030772218757192604,0.2,0.0073354244232177734,0.0003,50,0.012952746,0.31325215101242065,-1.8962185945361854,0.7130209886468947,0.1470703125
21,14336,7,656,4.84,-0.40659999999999985,-0.026812347685336135,0.2,0.022906124591827393,0.0003,60,0.01427245,0.2712721824645996,-1.8524629261344672,0.510973290912807,0.18095703125
25,16384,8,650,4.94,-0.22849999999999998,-0.02155340161116328,0.2,0.001558065414428711,0.0003,70,0.01328392,0.1667725294828415,-1.8035452961921692,0.45264523904770615,0.152392578125
28,18432,9,647,4.86,-0.3072999999999999,-0.019784609432099386,0.2,0.011137187480926514,0.0003,80,0.012614542,0.09091868996620178,-1.7540538225322961,0.3276761555345729,0.179150390625
31,20480,10,641,4.93,-0.22839999999999996,-0.018814856972312555,0.2,0.0005996823310852051,0.0003,90,0.020533912,0.19072070717811584,-1.7090043794363736,0.2930529198260047,0.205419921875
35,22528,11,638,4.96,-0.14909999999999998,-0.016233583832217846,0.2,-0.024677276611328125,0.0003,100,0.017457884,0.049099892377853394,-1.7101427346467972,0.16518530355097027,0.2771484375
38,24576,12,636,4.99,-0.0897,-0.013648878935782705,0.2,0.006338238716125488,0.0003,110,0.015166932,0.12278752774000168,-1.680069886147976,0.1766566142468946,0.2427734375
41,26624,13,635,4.96,-0.1491,-0.014268900578645115,0.2,0.003231346607208252,0.0003,120,0.019230826,0.0025264564901590347,-1.6194485567510128,0.0778242197153304,0.288916015625
45,28672,14,633,5.0,-0.1296,-0.005925422976724803,0.2,-0.0048716068267822266,0.0003,130,0.010987584,0.040774017572402954,-1.590777948871255,0.12713312451342063,0.24482421875
48,30720,15,632,4.96,-0.14909999999999998,-0.013571945449803025,0.2,-0.005361795425415039,0.0003,140,0.019094598,0.028976071625947952,-1.5896297685801983,0.11504412086906086,0.288037109375
51,32768,16,631,4.94,-0.12899999999999998,-0.011507986712967978,0.2,0.0020488500595092773,0.0003,150,0.01952641,0.07288716733455658,-1.5875804491341114,0.14124421823071315,0.28544921875
55,34816,17,630,4.99,-0.1295,-0.008668619108357234,0.2,-0.011243939399719238,0.0003,160,0.018339751,0.0701974555850029,-1.56841057613492,0.09677492519767839,0.250537109375
58,36864,18,629,4.98,-0.1493,-0.008653710706857965,0.2,0.0015630722045898438,0.0003,170,0.022662299,0.03798604756593704,-1.5366265211254357,0.12466923968149786,0.256689453125
61,38912,19,627,4.98,-0.10949999999999999,-0.005206046282546594,0.2,-0.0007164478302001953,0.0003,180,0.024670942,-0.0002208966761827469,-1.5085214998573064,0.09443853003067489,0.2689453125
65,40960,20,627,4.99,-0.1096,-0.006573305753408931,0.2,-0.007814407348632812,0.0003,190,0.01584804,-0.023328552022576332,-1.4666853178292514,0.06950385312065918,0.2826171875
68,43008,21,626,5.0,-0.04999999999999999,-0.007432444755977485,0.2,0.002649247646331787,0.0003,200,0.019408109,-0.012770386412739754,-1.4730391245335341,0.0783971269839185,0.292529296875
71,45056,22,626,5.0,-0.06989999999999999,-0.010639000225637574,0.2,0.0071755051612854,0.0003,210,0.01782946,0.0065595367923378944,-1.4672332260757686,0.016364233870808674,0.2943359375
75,47104,23,625,5.0,-0.06989999999999999,-0.008026179978332947,0.2,-0.00550079345703125,0.0003,220,0.020668289,-0.020483121275901794,-1.4696661245077849,0.04833417193667629,0.27109375
78,49152,24,625,4.99,-0.06979999999999999,-0.008738752905628644,0.2,0.007387697696685791,0.0003,230,0.019299123,-0.034457556903362274,-1.4913688119500876,0.014320324872232958,0.2744140625
81,51200,25,625,4.99,-0.1096,-0.008841016249061796,0.2,0.012706756591796875,0.0003,240,0.015745373,0.003925284370779991,-1.4809528637677432,0.04061708975659713,0.255810546875
