time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,873,2,1,2.99,-0.08959999999999996,,,,,,,,,,
4096,509,8,2,2.98,-0.18899999999999997,0.2,0.11146309867926903,10,-0.02764436488650972,0.0003,0.023043998,-0.018796324729919434,0.4357421875,-0.008225406520068645,-4.299327264726162
6144,479,12,3,2.99,-0.08959999999999994,0.2,0.1341713804898063,20,-0.02991200139222201,0.0003,0.020547314,-0.0020352602005004883,0.42802734375,0.01709001511335373,-4.286200471222401
