time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
950,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
578,2,7,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094305515289307,0.0003,nan,0.0,0.0,2.7755575615628914e-17,0.0001585637425943002
558,3,10,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094305515289307,0.0003,nan,0.0,0.0,1.4051260155412137e-16,2.1992498967782215e-16
