time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1175,3.35,-1.9240000000000002,,,,,,,,,,
4,4096,2,848,3.62,-1.9067999999999998,-0.03198683456430444,0.2,-0.1885380744934082,0.0003,10,0.018429268,0.062448546290397644,-1.5986451480537653,0.46902581908507274,0.172998046875
7,6144,3,771,3.93,-1.7108999999999996,-0.032920028583612294,0.2,-0.055549025535583496,0.0003,20,0.019539014,0.1417950689792633,-1.5536385722458363,0.25729181655915456,0.232568359375
11,8192,4,736,4.42,-1.4173000000000002,-0.04914055522240233,0.2,0.02863258123397827,0.0003,30,0.022131572,0.2614293694496155,-1.4747306186705829,0.5825657772831618,0.263525390625
14,10240,5,718,4.71,-0.9426000000000001,-0.05377150292333681,0.2,0.023083806037902832,0.0003,40,0.025304649,0.3163606524467468,-1.362836991995573,0.7116666473448277,0.2830078125
17,12288,6,706,4.82,-0.685,-0.04308433551923372,0.2,0.015614926815032959,0.0003,50,0.025022559,0.32730168104171753,-1.2295256685465574,0.7823852483183146,0.177880859375
20,14336,7,698,4.92,-0.4073999999999998,-0.031229317851830272,0.2,0.019857168197631836,0.0003,60,0.015391652,0.28110289573669434,-1.1161048090085388,0.6339971133507788,0.12744140625
23,16384,8,692,4.92,-0.1686,-0.0242747898446396,0.2,-0.001189589500427246,0.0003,70,0.0130289905,0.19893471896648407,-1.0531950734555722,0.41903832820244136,0.138427734375
26,18432,9,687,4.91,-0.22819999999999996,-0.018106278650520835,0.2,-0.014745235443115234,0.0003,80,0.013951557,0.08001400530338287,-0.9915148772299289,0.24530312952119857,0.15673828125
29,20480,10,684,4.99,-0.16930000000000003,-0.01520005701604532,0.2,-0.00566709041595459,0.0003,90,0.0114071295,0.16533304750919342,-0.9660831781104207,0.2495518398238346,0.139111328125
33,22528,11,681,4.93,-0.22839999999999996,-0.010548948358336929,0.2,-0.001993536949157715,0.0003,100,0.011730745,0.11453214287757874,-0.9335871819406748,0.14192299518108484,0.168505859375
36,24576,12,679,4.99,-0.06979999999999999,-0.015990229573799298,0.2,0.012944161891937256,0.0003,110,0.015075724,0.02550598233938217,-0.9370852349326014,0.12339089311790304,0.224853515625
39,26624,13,677,4.95,-0.1291,-0.00881620676809689,0.2,0.0028934478759765625,0.0003,120,0.009036928,0.04865937680006027,-0.8852348264306784,0.07392679851709545,0.142431640625
42,28672,14,676,5.0,-0.04999999999999999,-0.008265944033337292,0.2,0.011018455028533936,0.0003,130,0.013506228,0.031002046540379524,-0.8224152635782958,0.0687891393659811,0.14140625
45,30720,15,674,4.97,-0.1293,-0.0102037429518532,0.2,0.004528224468231201,0.0003,140,0.0096364375,0.05345933139324188,-0.8136327816173434,0.059425818597901525,0.13681640625
48,32768,16,672,4.98,-0.06969999999999998,-0.006370461129699833,0.2,0.003208458423614502,0.0003,150,0.008972682,0.03356179967522621,-0.7747395653277636,0.04581384762818743,0.1298828125
51,34816,17,670,5.0,-0.04999999999999999,-0.0058690878446213905,0.2,0.009749054908752441,0.0003,160,0.010573782,0.056562237441539764,-0.7008080476894974,0.02776019959715086,0.10625
55,36864,18,668,5.0,-0.06989999999999999,-0.006232866313075647,0.2,0.006803929805755615,0.0003,170,0.0074630305,-0.012801259756088257,-0.7000925824046135,0.03439324368441703,0.11796875
58,38912,19,667,5.0,-0.04999999999999999,-0.008556419152591843,0.2,0.0006122589111328125,0.0003,180,0.011420233,0.03705267608165741,-0.6232856112532318,0.060738130772551815,0.1791015625
61,40960,20,666,4.99,-0.06979999999999999,-0.0052589431797969155,0.2,-0.03564310073852539,0.0003,190,0.025772836,-0.0073652854189276695,-0.6145939150825143,0.02304105077901113,0.116796875
64,43008,21,665,4.98,-0.08960000000000001,-0.006253845721948892,0.2,0.002878546714782715,0.0003,200,0.011645046,0.008992087095975876,-0.6214069850742817,0.03818473045826067,0.149267578125
67,45056,22,664,5.0,-0.04999999999999999,-0.0016513779759407044,0.2,-0.0054683685302734375,0.0003,210,0.0066529587,0.057879142463207245,-0.6306099131703377,0.05337581521598622,0.091162109375
70,47104,23,664,4.95,-0.1092,-0.003284544039343018,0.2,0.014925837516784668,0.0003,220,0.014808269,-0.006511845625936985,-0.6399812871590257,0.011610890037786703,0.1279296875
74,49152,24,663,4.98,-0.06969999999999998,-0.0011809433315647766,0.2,0.00997769832611084,0.0003,230,0.01348245,-0.004831754602491856,-0.627328813355416,0.027869667429797573,0.128857421875
77,51200,25,663,5.0,-0.06989999999999999,-0.003168250864109723,0.2,0.0038256049156188965,0.0003,240,0.006979758,0.016565561294555664,-0.6403421406634152,0.04179727430578169,0.1177734375
