time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/learning_rate
1,2,4.93,873,-0.08674129999999998,2048,,,,,,,,,,
2,6,4.84,587,-0.06349050999999997,4096,0.40234375,10,0.4127336296951398,0.2,-4.2602100059390065,-0.03544300328940153,0.019046098,0.0004069209098815918,0.16258060932159424,0.0003
3,18,4.83,327,-0.03672463999999999,6144,0.378759765625,20,0.36199135875795035,0.2,-4.238305689394474,-0.02945071325812023,0.017952845,-0.002021193504333496,0.18509380519390106,0.0003
4,30,4.84,268,0.05429680000000003,8192,0.397607421875,30,0.3858263278845698,0.2,-4.218334451317787,-0.03312119696201989,0.018675398,0.0007001757621765137,0.12388546019792557,0.0003
5,35,4.85,291,0.015141250000000028,10240,0.429150390625,40,0.4322307975962758,0.2,-4.189998745918274,-0.037316135605215094,0.02013602,0.0004216432571411133,0.2376718521118164,0.0003
6,47,4.77,260,0.06629759,12288,0.346142578125,50,0.4433818378951401,0.2,-4.174665977060795,-0.026127576972066892,0.018521495,9.202957153320312e-05,0.21787883341312408,0.0003
7,54,4.86,263,0.1294373,14336,0.335400390625,60,0.5142981211654842,0.2,-4.147186833620071,-0.02843575880251592,0.01799506,0.0005285739898681641,0.1733705699443817,0.0003
8,62,4.74,261,0.016159500000000007,16384,0.375927734375,70,0.5169300378765911,0.2,-4.120927391946315,-0.030399816553108396,0.01902807,0.0005917549133300781,0.27525827288627625,0.0003
