rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.20859999999999995,1004,1,4.94,2,2048,,,,,,,,,,
-0.32749999999999985,709,2,4.89,5,4096,0.2,-4.161086292564869,-0.01859371835598722,-0.006544709205627441,0.0003,0.3175888131605461,0.015716765,10,0.1866929829120636,0.267578125
-0.28739999999999993,640,3,4.86,9,6144,0.2,-4.144061523675918,-0.025760387437185273,0.004469335079193115,0.0003,0.3484167794696987,0.018543845,20,0.21497368812561035,0.33984375
