time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss
983,4.7,-0.39426674,1,2048,2,,,,,,,,,,
597,4.66,-0.21503342999999994,2,4096,6,0.194482421875,0.014315689,1.0096204973757268,10,0.2,0.4496971368789673,-0.028395571038709023,-0.013573050498962402,0.0003,-3.079171558469534
583,4.65,-0.24503341999999997,3,6144,10,0.2212890625,0.016080828,0.9641788305714727,20,0.2,0.5145511627197266,-0.02932268806616776,-0.02959263324737549,0.0003,-3.067661992460489
582,4.64,-0.09796675999999996,4,8192,14,0.15185546875,0.012222892,1.016609337925911,30,0.2,0.5686831474304199,-0.02186332874407526,-0.01967442035675049,0.0003,-3.0387453243136404
583,4.74,0.07529990000000002,5,10240,17,0.1119140625,0.011879349,0.9382319623604417,40,0.2,0.4322773814201355,-0.019852298179466744,0.012796103954315186,0.0003,-3.0233853690326216
561,4.6,0.022066559999999992,6,12288,21,0.19189453125,0.014534175,1.0131423542276026,50,0.2,0.5243330597877502,-0.031171201649704015,0.02270442247390747,0.0003,-2.957358242571354
545,4.48,0.18076655999999997,7,14336,26,0.197509765625,0.015601179,1.1724188281223178,60,0.2,0.4408397376537323,-0.035231481026858094,0.02229863405227661,0.0003,-2.899750783294439
553,4.81,0.7504998400000001,8,16384,29,0.224560546875,0.017164012,1.04957355838269,70,0.2,0.48082712292671204,-0.033708033902803435,0.048918306827545166,0.0003,-2.805009900778532
559,4.75,0.8694998500000001,9,18432,32,0.252490234375,0.018436301,0.9696042506024242,80,0.2,0.4142715334892273,-0.034129369636502815,0.08470088243484497,0.0003,-2.674235803633928
562,4.82,0.9679331700000001,10,20480,36,0.311474609375,0.018350177,0.861546703055501,90,0.2,0.321344256401062,-0.037489271844970064,0.11682915687561035,0.0003,-2.5345283180475233
567,4.82,1.22726649,11,22528,39,0.329931640625,0.019801995,0.7518555806018412,100,0.2,0.3191972076892853,-0.029776756852515972,0.19193696975708008,0.0003,-2.356946462392807
569,4.93,1.4575331400000002,12,24576,43,0.340087890625,0.020138618,0.6104100770782679,110,0.2,0.1986273229122162,-0.03366063692665193,0.27582913637161255,0.0003,-2.1911003686487676
572,4.91,1.6281664099999997,13,26624,46,0.275146484375,0.024131015,0.48608340388163923,120,0.2,0.30299556255340576,-0.022320474465959705,0.411653995513916,0.0003,-2.058024138957262
574,4.91,1.67569972,14,28672,49,0.282861328125,0.022649579,0.49842549855820834,130,0.2,0.34692710638046265,-0.021072900004219262,0.42760735750198364,0.0003,-1.9159896545112134
567,5.0,1.89409969,15,30720,54,0.37236328125,0.018892705,0.3711746504995972,140,0.2,0.12736961245536804,-0.02118370094394777,0.5201056003570557,0.0003,-1.741144995391369
560,4.96,1.8631330299999993,16,32768,58,0.34404296875,0.024385035,0.27454673883039504,150,0.2,0.06499695032835007,-0.016793152724858373,0.6036010980606079,0.0003,-1.6362482987344265
556,4.95,1.8502663499999994,17,34816,62,0.30244140625,0.02671744,0.2193940336292144,160,0.2,0.20884191989898682,-0.014481062378035859,0.6794601678848267,0.0003,-1.4874397605657577
545,4.98,1.8686330099999993,18,36864,67,0.33212890625,0.03626,0.21993115738150665,170,0.2,0.054010216146707535,-0.012343980596051551,0.6851122379302979,0.0003,-1.3956020452082156
542,5.0,2.017432999999999,19,38912,71,0.21123046875,0.023142291,0.20347920874482953,180,0.2,0.055440738797187805,-0.0035728422735701315,0.7186799049377441,0.0003,-1.3821554206311704
539,4.99,1.924666339999999,20,40960,75,0.265087890625,0.047452137,0.10303184204967693,190,0.2,0.24481891095638275,0.005014431921881624,0.8358501195907593,0.0003,-1.2159291874617337
537,4.97,1.9918663399999992,21,43008,80,0.219775390625,0.016086137,0.16985745766069157,200,0.2,0.08242909610271454,-0.0062265022294013764,0.7632352113723755,0.0003,-1.2621719904243947
529,5.0,2.048232999999999,22,45056,85,0.188916015625,0.012340171,0.0925348532332464,210,0.2,0.038534559309482574,0.0037360361515311525,0.8570623397827148,0.0003,-1.2321404475718736
527,4.97,2.020099669999999,23,47104,89,0.16455078125,0.017141905,0.0910569637871049,220,0.2,0.09520445019006729,-7.171516190283001e-05,0.8565618991851807,0.0003,-1.1282532261684537
525,5.0,2.033532999999999,24,49152,93,0.200146484375,0.022294406,0.06667670220458603,230,0.2,0.0489431656897068,-0.0034836926584830507,0.8933624625205994,0.0003,-1.0957779612392187
518,5.0,2.073332999999999,25,51200,98,0.2228515625,0.019406192,0.061490890224376926,240,0.2,0.08629284799098969,-1.6964151291176678e-05,0.904503583908081,0.0003,-1.067280705459416
