time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
956,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
673,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094186305999756,0.0003,nan,0.0,0.0,1.1102230246251565e-16,0.004385350580611664
613,3,10,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094186305999756,0.0003,nan,0.0,0.0,2.1250362580715887e-17,4.480465477796347e-17
