rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9052000000000004,1166,1,3.46,1,2048,,,,,,,,,,
-1.7694999999999999,805,2,3.82,5,4096,0.2,-1.6004654306918382,-0.028382286889245732,-0.20258426666259766,0.0003,0.19642605420813197,0.019621076,10,0.01923108473420143,0.134814453125
-1.5734000000000001,737,3,4.11,8,6144,0.2,-1.5457829412072897,-0.04316740407084581,-0.0018658638000488281,0.0003,0.42309008073061705,0.023885641,20,0.10748341679573059,0.25146484375
