time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/clip_range,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/loss
728,-0.18491033,4.89,2048,2,1,,,,,,,,,,
591,-0.058768259999999996,4.87,4096,6,2,-0.03428494007239351,0.4374101190362126,-4.495560090243816,0.2,0.0003,0.018549912,0.3853515625,0.0006155967712402344,10,0.29049742221832275
559,-0.10418021000000001,4.87,6144,10,3,-0.03682663595536724,0.2774653678527102,-4.472670644521713,0.2,0.0003,0.022489564,0.487890625,0.0013808012008666992,20,0.13052529096603394
