time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.49,1062,1,1,-1.8855999999999997,,,,,,,,,,
4096,3.78,660,6,2,-1.9084,0.05908466875553131,10,0.2,0.0003,0.28037402640329673,-0.19581067562103271,0.020726714,-1.5994705379009246,0.17421875,-0.03461862110252696
6144,4.14,628,9,3,-1.6732,0.17444062232971191,20,0.2,0.0003,0.3389252919936553,0.0028141140937805176,0.023134315,-1.5492423746734858,0.24892578125,-0.039814099634531884
8192,4.38,613,13,4,-1.4169,0.17950135469436646,30,0.2,0.0003,0.5527647736482322,0.023227155208587646,0.027527167,-1.4611959386616946,0.275439453125,-0.05013330430665519
10240,4.59,605,16,5,-0.9413999999999999,0.3510192036628723,40,0.2,0.0003,0.7401844557374716,0.031240999698638916,0.024276994,-1.3379253167659044,0.221826171875,-0.04740613715548534
12288,4.8,581,21,6,-0.5852999999999999,0.32433387637138367,50,0.2,0.0003,0.7366411561146379,0.023847758769989014,0.026056778,-1.2148962281644344,0.13896484375,-0.038705030438723045
14336,4.88,580,24,7,-0.32739999999999986,0.22489801049232483,60,0.2,0.0003,0.507411793153733,0.015141963958740234,0.0114323925,-1.1223603880032897,0.110009765625,-0.024626907176570966
16384,4.94,578,28,8,-0.18869999999999995,0.09218789637088776,70,0.2,0.0003,0.3619948934996501,0.0031901001930236816,0.014062775,-1.0626202156767248,0.14765625,-0.02185733752849046
