time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
1148,1,1,2048,1.0,-0.009999999999999998,,,,,,,,,,
795,2,5,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094176769256592,0.0003,nan,0.0,0.0,1.5612511283791264e-17,0.000666650913992827
715,3,8,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094176769256592,0.0003,nan,0.0,0.0,6.938893903907228e-18,8.617509917457911e-17
