rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.3669999999999999,1086,1,4.86,1,2048,,,,,,,,,,
-0.32779999999999987,720,2,4.92,5,4096,0.2,-4.300619651377201,-0.028895192180061712,-0.0035401582717895508,0.0003,0.3153085535624996,0.018652815,10,0.12401083111763,0.3958984375
-0.3072999999999999,647,3,4.86,9,6144,0.2,-4.287595799565315,-0.027391901044757104,0.0012534856796264648,0.0003,0.27453283636132253,0.018613998,20,0.1682184934616089,0.398779296875
