time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1039,4.84,0.10732960999999998,,,,,,,,,,
5,4096,2,704,4.81,0.06170608,-0.02562653466447955,0.2,0.0021395087242126465,0.0003,10,0.016677296,0.18889187276363373,-4.175469706952572,0.4046257260488346,0.315625
9,6144,3,632,4.8,0.09637925000000003,-0.02836330790159991,0.2,-0.0035053491592407227,0.0003,20,0.018809449,0.10506704449653625,-4.1597833931446075,0.42943297084420917,0.350048828125
13,8192,4,602,4.84,0.09025481000000003,-0.03720441714685876,0.2,0.0001201629638671875,0.0003,30,0.019640103,0.17309607565402985,-4.133842447400093,0.43618114916607736,0.41337890625
17,10240,5,587,4.75,0.04270573999999999,-0.03225640283635585,0.2,0.0022628307342529297,0.0003,40,0.01936099,0.18795040249824524,-4.094636429846287,0.5322422173805534,0.387646484375
21,12288,6,578,4.69,0.13051649,-0.026807208920945413,0.2,0.0016123056411743164,0.0003,50,0.017136868,0.2245485633611679,-4.082780139148236,0.5799115075729787,0.3029296875
25,14336,7,572,4.83,0.37209176,-0.03149968614598038,0.2,0.0029357075691223145,0.0003,60,0.018030152,0.3163530230522156,-4.054901039600372,0.6247598429210484,0.357470703125
28,16384,8,566,4.76,0.22617348999999998,-0.03327679889916908,0.2,0.008827686309814453,0.0003,70,0.017707521,0.35724782943725586,-4.019551558047533,0.5881952218711376,0.36044921875
32,18432,9,563,4.72,0.30364313,-0.026229370245710017,0.2,0.022297978401184082,0.0003,80,0.017998643,0.2599061131477356,-3.9983643546700476,0.644861574145034,0.326025390625
36,20480,10,560,4.79,0.4554424899999999,-0.029432616067060734,0.2,0.02250802516937256,0.0003,90,0.019081132,0.4030974209308624,-3.957808740437031,0.701773645542562,0.321435546875
40,22528,11,558,4.77,0.37278861999999996,-0.02461604012933094,0.2,0.04527556896209717,0.0003,100,0.018209029,0.2520783245563507,-3.9054650500416757,0.5507715252228081,0.309521484375
44,24576,12,556,4.79,0.45366889,-0.02685800377803389,0.2,0.05188077688217163,0.0003,110,0.01849272,0.43357595801353455,-3.90646108686924,0.7531886504031717,0.301318359375
48,26624,13,554,4.79,0.5156744400000001,-0.031014583130308894,0.2,0.03777056932449341,0.0003,120,0.016377563,0.4098615348339081,-3.8560440108180045,0.7732398370280862,0.26884765625
51,28672,14,553,4.8,0.5279564800000001,-0.027330986934248357,0.2,0.09034126996994019,0.0003,130,0.016372519,0.2689290940761566,-3.7863396152853968,0.7333390000276268,0.26376953125
55,30720,15,551,4.77,0.6199393000000001,-0.03441721667768434,0.2,0.09328621625900269,0.0003,140,0.01708126,0.41232892870903015,-3.7433149725198747,0.8550977896898985,0.280615234375
59,32768,16,550,4.91,0.95603639,-0.03342036246322096,0.2,0.126153826713562,0.0003,150,0.018420631,0.27075666189193726,-3.6695203676819803,0.6586187900975347,0.272412109375
63,34816,17,549,4.72,0.63633401,-0.03332227849168703,0.2,0.09334456920623779,0.0003,160,0.01838756,0.2115979939699173,-3.585316005349159,0.7555928653106093,0.298193359375
67,36864,18,548,4.83,0.92041537,-0.03766552784945816,0.2,0.18869978189468384,0.0003,170,0.018996071,0.18759621679782867,-3.5514631763100626,0.606638970784843,0.310009765625
71,38912,19,547,4.8,1.0076702499999999,-0.032134247789508665,0.2,0.2251567244529724,0.0003,180,0.01860474,0.2564947307109833,-3.434779431670904,0.6799047670327127,0.327490234375
74,40960,20,547,4.9,1.19895675,-0.024363883965997958,0.2,0.2679140567779541,0.0003,190,0.022254637,0.18872123956680298,-3.3084247149527073,0.579136093147099,0.318115234375
78,43008,21,546,4.94,1.3877759399999996,-0.021279488773143385,0.2,0.3387027382850647,0.0003,200,0.01998543,0.33212342858314514,-3.2827518709003924,0.5171036336570978,0.280419921875
82,45056,22,546,4.9,1.22649378,-0.018258428407716566,0.2,0.46516138315200806,0.0003,210,0.018736824,0.12416083365678787,-3.191631304472685,0.3295082580531016,0.2728515625
86,47104,23,545,4.98,1.4950244000000001,-0.024723192535020644,0.2,0.39854198694229126,0.0003,220,0.01695345,0.18786181509494781,-3.167035461962223,0.42935367380268874,0.27587890625
90,49152,24,545,4.9,1.34599993,-0.0259018740922329,0.2,0.4552651643753052,0.0003,230,0.019883221,0.06771403551101685,-3.0340829253196717,0.3258413025876507,0.31572265625
93,51200,25,544,4.91,1.5012123599999998,-0.027533459618280177,0.2,0.4384203553199768,0.0003,240,0.019319586,0.09882959723472595,-2.9235453203320505,0.40582389950286596,0.2974609375
