rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9861000000000002,1180,1,3.59,1,2048,,,,,,,,,,
-1.8496999999999995,833,2,3.88,4,4096,0.2,-1.5966774683445693,-0.04026646045967937,-0.0636436939239502,0.0003,0.4220531430561095,0.024694096,10,-0.053614869713783264,0.221875
-1.6338,753,3,4.18,8,6144,0.2,-1.5397891089320184,-0.035932348464848475,-0.04969632625579834,0.0003,0.3272128280485049,0.02304132,20,0.14565502107143402,0.234228515625
