rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/n_updates,train/loss,train/clip_range,train/approx_kl,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss
4.87,1060,1,-0.25080000999999996,1,2048,,,,,,,,,,
4.86,685,5,-0.09663335999999997,2,4096,10,0.2270527184009552,0.2,0.017519178,0.0003,0.5101248449645936,0.289697265625,-3.9366701297461986,-0.004758358001708984,-0.02418255959637463
4.7,556,11,-0.39656671999999993,3,6144,20,0.23697593808174133,0.2,0.019916382,0.0003,0.48841820657253265,0.35546875,-3.9182752683758735,-0.0034189224243164062,-0.031888217222876845
