time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
658,1,3,2048,1.0,-0.009999999999999998,,,,,,,,,,
535,2,7,4096,1.0,-0.009999999999999998,0.0,10,0.2,-4.0604329109191895,0.0003,nan,0.0,0.0,3.3036073876502314e-14,0.000990445214611583
506,3,12,6144,1.0,-0.009999999999999998,0.0,20,0.2,-4.0604329109191895,0.0003,nan,0.0,0.0,2.4095064077300776e-07,4.457399328870656e-05
