time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
958,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
651,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094216108322144,0.0003,nan,0.0,0.0,9.580010396081917e-16,0.00020227115126056203
538,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094216108322144,0.0003,nan,0.0,0.0,3.5128150388530344e-17,1.090078548260376e-15
