time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,4.78,727,2,1,-0.4458,,,,,,,,,,
4096,4.75,606,6,2,-0.48529999999999984,0.15209724009037018,10,0.2,0.0003,0.4966719247866422,0.0035620927810668945,0.013757474,-3.9600217401981355,0.169677734375,-0.015239888013456947
6144,4.77,565,10,3,-0.3660999999999999,0.19326168298721313,20,0.2,0.0003,0.42393682929687204,-0.0007176399230957031,0.019952707,-3.946687015891075,0.2984375,-0.023533507596584968
8192,4.81,557,14,4,-0.38639999999999985,0.14739124476909637,30,0.2,0.0003,0.42796736913733185,-0.0008093118667602539,0.01765587,-3.947365438938141,0.30517578125,-0.024915958766359835
10240,4.83,523,19,5,-0.36669999999999986,0.1306678056716919,40,0.2,0.0003,0.3779819580959156,0.0001291036605834961,0.01626739,-3.952588690072298,0.273486328125,-0.02431435172620695
12288,4.7,522,23,6,-0.5643999999999999,0.20520497858524323,50,0.2,0.0003,0.4193507324904203,0.002604246139526367,0.016520314,-3.9457358233630657,0.24443359375,-0.019344046129845083
14336,4.8,522,27,7,-0.4061999999999998,0.17625021934509277,60,0.2,0.0003,0.4439961084164679,0.0061836838722229,0.016175559,-3.9337092325091363,0.261328125,-0.021774641505908222
16384,4.86,510,32,8,-0.42669999999999986,0.20624791085720062,70,0.2,0.0003,0.47594611407257614,0.0036610960960388184,0.013589362,-3.9293415911495684,0.198388671875,-0.017085572431096808
