time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/clip_range,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/loss
1062,-0.4424333000000001,4.43,2048,1,1,,,,,,,,,,
763,-0.17850000000000002,4.34,4096,5,2,-0.029064992374333087,1.2500535167753697,-2.6253433883190156,0.2,0.0003,0.014684572,0.175634765625,-0.0037293434143066406,10,0.5809093713760376
701,-0.23513333999999997,4.32,6144,8,3,-0.03166162322741002,1.2405150454491376,-2.6040599934756754,0.2,0.0003,0.013413773,0.183642578125,0.00842297077178955,20,0.49313318729400635
