time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.49,618,3,1,-1.9253999999999996,,,,,,,,,,
4096,3.73,550,7,2,-1.9477000000000002,-0.00045563653111457825,10,0.2,0.0003,0.1815695996483555,-0.33692002296447754,0.016031813,-1.6010991103947163,0.12333984375,-0.02517641324957367
6144,4.08,520,11,3,-1.7123999999999997,0.11534565687179565,20,0.2,0.0003,0.24031797701027244,0.000643610954284668,0.020482289,-1.567394583299756,0.210009765625,-0.03173395445337519
8192,4.29,515,15,4,-1.2966000000000002,0.11343830078840256,30,0.2,0.0003,0.4183656563516706,0.02058619260787964,0.021985395,-1.4964652337133884,0.254638671875,-0.04385549149301369
10240,4.74,512,19,5,-0.9628,0.2874157428741455,40,0.2,0.0003,0.719108073413372,0.02987581491470337,0.027180113,-1.3875117365270853,0.26162109375,-0.05172221136454027
12288,4.87,510,24,6,-0.5660999999999998,0.32854655385017395,50,0.2,0.0003,0.7699649339541793,0.019039690494537354,0.02354795,-1.262439687922597,0.1720703125,-0.041800651897210626
14336,4.9,507,28,7,-0.3275999999999998,0.3013896942138672,60,0.2,0.0003,0.6354752084240317,0.016822874546051025,0.016594693,-1.147376897931099,0.14169921875,-0.03204635524889454
16384,4.91,500,32,8,-0.18839999999999996,0.11699069291353226,70,0.2,0.0003,0.4177866718731821,-0.004671573638916016,0.011022333,-1.0752613371238113,0.102880859375,-0.022234724812733475
