time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,912,2,1,2.82,-1.0629999999999997,,,,,,,,,,
4096,655,6,2,2.82,-0.9038000000000003,0.2,0.9008198807016015,10,-0.055181931439437906,0.0003,0.022341158,-0.014959335327148438,0.166259765625,0.35280752182006836,-1.5996055904775859
6144,601,10,3,2.94,-0.3876000000000001,0.2,0.7990722201764584,20,-0.05746604284795467,0.0003,0.03207969,0.009791731834411621,0.1984375,0.2868882417678833,-1.5456232622265815
