time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,985,3.51,-2.0052,,,,,,,,,,
6,4096,2,624,3.7,-1.8279999999999998,-0.03097615946098813,0.2,-0.05218684673309326,0.0003,10,0.020882174,0.03537093475461006,-1.5994638316333294,0.21092980792745947,0.15595703125
10,6144,3,587,3.93,-1.7308000000000001,-0.04108404059661552,0.2,0.005328714847564697,0.0003,20,0.023918882,0.12211473286151886,-1.5469595815986394,0.35308026140555737,0.259033203125
14,8192,4,569,4.4,-1.4370000000000003,-0.04993342555972049,0.2,0.023491978645324707,0.0003,30,0.026166327,0.25327661633491516,-1.4739016830921172,0.5405248611234128,0.2673828125
18,10240,5,559,4.58,-0.9412999999999999,-0.04940904152754229,0.2,0.018379390239715576,0.0003,40,0.026397819,0.29953140020370483,-1.3662161730229854,0.7329119302332401,0.246826171875
23,12288,6,527,4.77,-0.5053999999999998,-0.041923921371926555,0.2,0.02966386079788208,0.0003,50,0.023795076,0.30634015798568726,-1.2435275062918663,0.7399535005912184,0.17734375
27,14336,7,525,4.74,-0.5846999999999999,-0.027476109028793872,0.2,-0.006872773170471191,0.0003,60,0.0139888255,0.24541381001472473,-1.1418021701276302,0.55758675346151,0.1173828125
31,16384,8,524,4.84,-0.4264999999999998,-0.025459712150041013,0.2,0.01267397403717041,0.0003,70,0.014182948,0.14420130848884583,-1.0789065448567272,0.4109356743749231,0.14560546875
35,18432,9,515,4.96,-0.22869999999999993,-0.02169655388861429,0.2,-0.0012511014938354492,0.0003,80,0.016947564,0.09407060593366623,-1.0349834721535445,0.26112922944594175,0.1986328125
39,20480,10,515,4.98,-0.1493,-0.012568176610511728,0.2,-0.004750609397888184,0.0003,90,0.011098327,0.07938078790903091,-1.0068807560950517,0.21965149704556097,0.13515625
43,22528,11,515,4.92,-0.16859999999999997,-0.012335995506145992,0.2,-0.006199479103088379,0.0003,100,0.011746628,0.0682985931634903,-0.9760001124814153,0.1306962622409628,0.1681640625
47,24576,12,516,4.98,-0.08960000000000001,-0.009659644117346034,0.2,0.0027794837951660156,0.0003,110,0.013202705,0.004561251029372215,-0.9578833224251866,0.07908279870662227,0.209423828125
52,26624,13,511,4.98,-0.08960000000000001,-0.008476762346981559,0.2,0.0022805333137512207,0.0003,120,0.013701068,0.010786804370582104,-0.9293261155486107,0.07610539712122773,0.17666015625
55,28672,14,512,4.99,-0.1096,-0.012525178692885674,0.2,0.02127629518508911,0.0003,130,0.017553141,0.008495638146996498,-0.877074307948351,0.06232807501492062,0.25576171875
59,30720,15,513,4.98,-0.10949999999999999,-0.005474786572449375,0.2,-0.012051939964294434,0.0003,140,0.015243314,-0.00903039425611496,-0.8713033255189657,0.06540754839988949,0.163427734375
63,32768,16,513,4.99,-0.0897,-0.009215303880046122,0.2,-0.005650520324707031,0.0003,150,0.014488834,0.0016550865257158875,-0.8602348543703556,0.06632825711785699,0.195458984375
68,34816,17,505,4.98,-0.08960000000000001,-0.008506112462782767,0.2,-0.019045233726501465,0.0003,160,0.014258495,-0.023092832416296005,-0.8199217142537236,0.04349139171654315,0.16884765625
72,36864,18,507,4.99,-0.1096,-0.009337327229150105,0.2,0.006550014019012451,0.0003,170,0.021601614,0.031412601470947266,-0.826583419367671,0.03824161508439374,0.226708984375
76,38912,19,507,4.99,-0.06979999999999999,-0.006570787297096104,0.2,0.008104264736175537,0.0003,180,0.010429218,0.008417969569563866,-0.8389585983008147,0.051861035366891885,0.170751953125
81,40960,20,504,4.99,-0.06979999999999999,-0.0075616849688231015,0.2,0.0017050504684448242,0.0003,190,0.01950574,0.003853756934404373,-0.8168629290536046,0.02822811812470718,0.22216796875
85,43008,21,504,5.0,-0.04999999999999999,-0.004072743107099086,0.2,-0.0009832382202148438,0.0003,200,0.01124819,0.01515144668519497,-0.8154050271958113,0.028128730818752955,0.13837890625
89,45056,22,505,5.0,-0.04999999999999999,-0.00654327582597034,0.2,0.003425002098083496,0.0003,210,0.011068761,0.02885696105659008,-0.8026210550218821,0.025491888063493208,0.197119140625
93,47104,23,506,4.99,-0.0897,-0.009242474589700577,0.2,0.009441971778869629,0.0003,220,0.020715944,0.01521907839924097,-0.7377361074090004,0.007791451850539488,0.224267578125
97,49152,24,502,5.0,-0.08980000000000002,-0.00787983679183526,0.2,0.008717179298400879,0.0003,230,0.011766142,0.00775544298812747,-0.6729263914749026,0.03468912143887337,0.192822265625
101,51200,25,503,4.99,-0.0897,-0.005093722293531755,0.2,-0.00648808479309082,0.0003,240,0.015108615,0.0004392417904455215,-0.6569605346769094,0.03718366152606904,0.11875
