time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.59,902,2,1,-1.9860999999999998,,,,,,,,,,
4096,3.84,645,6,2,-1.8094999999999999,0.07777861505746841,10,0.2,0.0003,0.23009936030139216,-0.0502171516418457,0.017468603,-1.6009494032710792,0.13984375,-0.03112201844487572
6144,3.95,524,11,3,-1.7310000000000003,0.12124724686145782,20,0.2,0.0003,0.2966480422008317,-0.006159305572509766,0.021735044,-1.5521127689629792,0.22841796875,-0.03476165031024721
8192,4.44,518,15,4,-1.1985999999999999,0.23659545183181763,30,0.2,0.0003,0.5609322263859212,0.027263104915618896,0.023941338,-1.4677247975021601,0.25771484375,-0.04805059008940589
10240,4.64,513,19,5,-0.9419000000000001,0.333083838224411,40,0.2,0.0003,0.7640154547989368,0.028655290603637695,0.023441397,-1.3472408417612314,0.235595703125,-0.05088586123601999
12288,4.8,495,24,6,-0.5255999999999998,0.32119500637054443,50,0.2,0.0003,0.7674918716773391,0.021654129028320312,0.027673416,-1.2328306078910827,0.16435546875,-0.04284957361232955
14336,4.87,495,28,7,-0.42679999999999985,0.297650009393692,60,0.2,0.0003,0.47876055729575456,0.009132802486419678,0.012731882,-1.1238895846530794,0.121533203125,-0.025653425481868906
16384,4.97,495,33,8,-0.14919999999999994,0.1061558872461319,70,0.2,0.0003,0.40983643643558026,0.003301084041595459,0.011056352,-1.0552104085683822,0.1150390625,-0.02155963642289862
