time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
1065,1,1,2048,1.0,-0.009999999999999998,,,,,,,,,,
732,2,5,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094168424606323,0.0003,1.0,0.0,0.0,1.9125326322644298e-16,6.828719199882337e-05
637,3,9,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094168424606323,0.0003,nan,0.0,0.0,1.734723475976807e-18,2.1849384281014128e-16
